number,value,datetime_start,datetime_complete,duration,params_bootstrap,params_criterion,params_max_depth,params_max_features,params_min_samples_leaf,params_min_samples_split,params_n_estimators,system_attrs_auto:sampler,state
2195,0.4179791787345741,2025-04-25 00:51:53.990453,2025-04-25 00:52:00.168195,0 days 00:00:06.177742,True,absolute_error,43,,2,2,112,TPESampler,COMPLETE
2196,0.9242908693135924,2025-04-25 00:52:00.359904,2025-04-25 00:52:01.821069,0 days 00:00:01.461165,True,absolute_error,39,sqrt,15,4,551,TPESampler,COMPLETE
2197,0.37245250364481614,2025-04-25 00:52:02.005649,2025-04-25 00:52:11.827170,0 days 00:00:09.821521,True,absolute_error,50,,1,3,104,TPESampler,COMPLETE
2198,0.3722472958104468,2025-04-25 00:52:06.508815,2025-04-25 00:52:39.665957,0 days 00:00:33.157142,True,absolute_error,50,,1,4,304,TPESampler,COMPLETE
2199,0.9110633255252701,2025-04-25 00:52:12.017176,2025-04-25 00:52:13.187027,0 days 00:00:01.169851,True,squared_error,15,log2,3,4,525,TPESampler,COMPLETE
2200,0.4152420586746467,2025-04-25 00:52:13.371614,2025-04-25 00:52:29.727091,0 days 00:00:16.355477,True,absolute_error,50,,2,3,236,TPESampler,COMPLETE
2201,0.3702438977498468,2025-04-25 00:52:24.913207,2025-04-25 00:53:02.340645,0 days 00:00:37.427438,True,absolute_error,42,,1,2,402,TPESampler,COMPLETE
2202,0.41486966670011305,2025-04-25 00:52:29.918576,2025-04-25 00:52:42.069934,0 days 00:00:12.151358,True,absolute_error,50,,2,2,229,TPESampler,COMPLETE
2203,0.590446021602874,2025-04-25 00:52:39.858601,2025-04-25 00:52:53.887371,0 days 00:00:14.028770,False,absolute_error,7,,10,5,530,TPESampler,COMPLETE
2204,0.3681797343305437,2025-04-25 00:52:42.495232,2025-04-25 00:53:04.690296,0 days 00:00:22.195064,True,absolute_error,50,,1,2,236,TPESampler,COMPLETE
2205,0.5855431304394023,2025-04-25 00:52:54.275414,2025-04-25 00:52:56.328393,0 days 00:00:02.052979,True,squared_error,5,,2,2,480,TPESampler,COMPLETE
2206,0.3690755944986468,2025-04-25 00:52:56.518286,2025-04-25 00:53:11.295714,0 days 00:00:14.777428,True,absolute_error,50,,1,3,159,TPESampler,COMPLETE
2207,0.3689348084913331,2025-04-25 00:53:02.530940,2025-04-25 00:53:14.270075,0 days 00:00:11.739135,True,absolute_error,50,,1,2,119,TPESampler,COMPLETE
2208,0.4164341399651234,2025-04-25 00:53:04.880083,2025-04-25 00:53:19.381937,0 days 00:00:14.501854,True,absolute_error,50,,2,2,276,TPESampler,COMPLETE
2209,0.3696202126748104,2025-04-25 00:53:11.480232,2025-04-25 00:53:34.576654,0 days 00:00:23.096422,True,absolute_error,50,,1,3,246,TPESampler,COMPLETE
2210,0.37329697195254197,2025-04-25 00:53:14.464846,2025-04-25 00:53:37.350942,0 days 00:00:22.886096,True,absolute_error,43,,1,4,248,TPESampler,COMPLETE
2211,0.7938774546085215,2025-04-25 00:53:19.566363,2025-04-25 00:53:20.475723,0 days 00:00:00.909360,False,squared_error,6,sqrt,2,2,345,TPESampler,COMPLETE
2212,0.9295026836011361,2025-04-25 00:53:20.662401,2025-04-25 00:53:22.046392,0 days 00:00:01.383991,True,squared_error,6,sqrt,13,2,689,TPESampler,COMPLETE
2213,0.3698646791916843,2025-04-25 00:53:22.239872,2025-04-25 00:53:51.072889,0 days 00:00:28.833017,True,absolute_error,50,,1,2,316,TPESampler,COMPLETE
2214,0.36986101468212895,2025-04-25 00:53:34.764777,2025-04-25 00:53:51.311836,0 days 00:00:16.547059,True,absolute_error,42,,1,2,179,TPESampler,COMPLETE
2215,0.3782170144712773,2025-04-25 00:53:37.533909,2025-04-25 00:53:47.376133,0 days 00:00:09.842224,True,absolute_error,50,,1,4,104,TPESampler,COMPLETE
2216,0.36955006482525743,2025-04-25 00:53:47.562756,2025-04-25 00:53:58.315768,0 days 00:00:10.753012,True,absolute_error,50,,1,2,111,TPESampler,COMPLETE
2217,0.5958949165516271,2025-04-25 00:53:51.269531,2025-04-25 00:53:55.008745,0 days 00:00:03.739214,False,squared_error,24,,7,2,752,TPESampler,COMPLETE
2218,0.5554590622151295,2025-04-25 00:53:51.621598,2025-04-25 00:54:13.192780,0 days 00:00:21.571182,False,absolute_error,11,,2,9,229,TPESampler,COMPLETE
2219,0.5053637990773261,2025-04-25 00:53:55.199059,2025-04-25 00:53:57.233165,0 days 00:00:02.034106,True,absolute_error,40,log2,1,4,122,TPESampler,COMPLETE
2220,0.36847056191199934,2025-04-25 00:53:57.420294,2025-04-25 00:54:26.626106,0 days 00:00:29.205812,True,absolute_error,50,,1,2,278,TPESampler,COMPLETE
2221,0.38110141536421843,2025-04-25 00:53:58.500661,2025-04-25 00:53:59.857891,0 days 00:00:01.357230,True,squared_error,50,,1,2,119,TPESampler,COMPLETE
2222,0.5521250052422817,2025-04-25 00:54:00.041945,2025-04-25 00:54:02.497922,0 days 00:00:02.455977,True,squared_error,9,,1,32,651,TPESampler,COMPLETE
2223,0.4174398333553935,2025-04-25 00:54:02.684304,2025-04-25 00:54:04.123956,0 days 00:00:01.439652,True,squared_error,50,,2,2,187,TPESampler,COMPLETE
2224,0.4153130027636932,2025-04-25 00:54:04.319521,2025-04-25 00:54:19.174524,0 days 00:00:14.855003,True,absolute_error,33,,2,3,254,TPESampler,COMPLETE
2225,0.371558347899092,2025-04-25 00:54:13.385352,2025-04-25 00:54:47.321232,0 days 00:00:33.935880,True,absolute_error,42,,1,2,374,TPESampler,COMPLETE
2226,0.46761608239277225,2025-04-25 00:54:19.369698,2025-04-25 00:54:37.537402,0 days 00:00:18.167704,True,absolute_error,45,sqrt,1,18,952,TPESampler,COMPLETE
2227,0.6575263223079264,2025-04-25 00:54:26.819063,2025-04-25 00:54:27.789034,0 days 00:00:00.969971,False,squared_error,47,sqrt,4,6,313,TPESampler,COMPLETE
2228,0.37139438622973175,2025-04-25 00:54:28.044776,2025-04-25 00:54:49.329779,0 days 00:00:21.285003,True,absolute_error,41,,1,2,228,TPESampler,COMPLETE
2229,0.37523181947771306,2025-04-25 00:54:37.730776,2025-04-25 00:54:47.921355,0 days 00:00:10.190579,True,absolute_error,43,,1,2,107,TPESampler,COMPLETE
2230,0.5197166600656883,2025-04-25 00:54:47.515342,2025-04-25 00:55:10.281145,0 days 00:00:22.765803,False,absolute_error,45,,7,14,644,TPESampler,COMPLETE
2231,0.37387989720067827,2025-04-25 00:54:48.159889,2025-04-25 00:55:13.668375,0 days 00:00:25.508486,True,absolute_error,44,,1,4,253,TPESampler,COMPLETE
2232,0.41502822614663987,2025-04-25 00:54:49.524549,2025-04-25 00:54:59.030938,0 days 00:00:09.506389,True,absolute_error,42,,2,2,179,TPESampler,COMPLETE
2233,0.37318427460257075,2025-04-25 00:54:59.219633,2025-04-25 00:55:26.131244,0 days 00:00:26.911611,True,absolute_error,33,,1,2,269,TPESampler,COMPLETE
2234,0.37407034785722226,2025-04-25 00:55:10.474271,2025-04-25 00:55:25.861817,0 days 00:00:15.387546,True,absolute_error,43,,1,4,168,TPESampler,COMPLETE
2235,0.5126484371304285,2025-04-25 00:55:13.856184,2025-04-25 00:55:18.611346,0 days 00:00:04.755162,True,absolute_error,48,,6,4,216,TPESampler,COMPLETE
2236,0.3682937296813074,2025-04-25 00:55:18.800189,2025-04-25 00:55:45.495662,0 days 00:00:26.695473,True,absolute_error,50,,1,2,281,TPESampler,COMPLETE
2237,0.3761407526543913,2025-04-25 00:55:26.059320,2025-04-25 00:55:38.576691,0 days 00:00:12.517371,True,absolute_error,50,,1,4,119,TPESampler,COMPLETE
2238,0.5132707507831957,2025-04-25 00:55:26.409214,2025-04-25 00:55:29.204013,0 days 00:00:02.794799,True,absolute_error,23,sqrt,1,3,135,TPESampler,COMPLETE
2239,0.36941533855573405,2025-04-25 00:55:29.566544,2025-04-25 00:55:43.281214,0 days 00:00:13.714670,True,absolute_error,50,,1,2,128,TPESampler,COMPLETE
2240,0.36872667675774295,2025-04-25 00:55:38.770813,2025-04-25 00:56:03.935705,0 days 00:00:25.164892,True,absolute_error,50,,1,2,269,TPESampler,COMPLETE
2241,0.37245704422773396,2025-04-25 00:55:43.467754,2025-04-25 00:56:23.192988,0 days 00:00:39.725234,True,absolute_error,50,,1,4,443,TPESampler,COMPLETE
2242,0.4371511718173879,2025-04-25 00:55:45.692364,2025-04-25 00:56:25.007617,0 days 00:00:39.315253,False,absolute_error,45,,1,3,254,TPESampler,COMPLETE
2243,0.36821529053790913,2025-04-25 00:56:04.124403,2025-04-25 00:56:22.336929,0 days 00:00:18.212526,True,absolute_error,50,,1,2,199,TPESampler,COMPLETE
2244,0.42069606508063623,2025-04-25 00:56:22.517555,2025-04-25 00:56:28.399696,0 days 00:00:05.882141,True,absolute_error,43,,2,2,104,TPESampler,COMPLETE
2245,0.3716960794254708,2025-04-25 00:56:23.372687,2025-04-25 00:56:42.400047,0 days 00:00:19.027360,True,absolute_error,41,,1,2,198,TPESampler,COMPLETE
2246,0.3740946686709435,2025-04-25 00:56:25.196187,2025-04-25 00:56:34.802119,0 days 00:00:09.605932,True,absolute_error,41,,1,2,101,TPESampler,COMPLETE
2247,0.47879074640750974,2025-04-25 00:56:28.602862,2025-04-25 00:56:36.347414,0 days 00:00:07.744552,True,absolute_error,44,log2,1,2,515,TPESampler,COMPLETE
2248,0.3715726252442986,2025-04-25 00:56:34.986760,2025-04-25 00:57:08.932296,0 days 00:00:33.945536,True,absolute_error,43,,1,3,329,TPESampler,COMPLETE
2249,0.36941533855573405,2025-04-25 00:56:36.544753,2025-04-25 00:56:49.742662,0 days 00:00:13.197909,True,absolute_error,50,,1,2,128,TPESampler,COMPLETE
2250,0.9158147561467602,2025-04-25 00:56:42.592481,2025-04-25 00:56:43.925440,0 days 00:00:01.332959,False,squared_error,39,log2,4,4,973,TPESampler,COMPLETE
2251,0.37102932510688785,2025-04-25 00:56:44.123027,2025-04-25 00:57:13.096931,0 days 00:00:28.973904,True,absolute_error,43,,1,2,265,TPESampler,COMPLETE
2252,0.37146125430056676,2025-04-25 00:56:49.933912,2025-04-25 00:57:23.372674,0 days 00:00:33.438762,True,absolute_error,50,,1,3,342,TPESampler,COMPLETE
2253,0.48243331077121715,2025-04-25 00:57:09.129041,2025-04-25 00:57:10.152643,0 days 00:00:01.023602,True,squared_error,48,log2,1,5,213,TPESampler,COMPLETE
2254,0.4149717673907113,2025-04-25 00:57:10.340007,2025-04-25 00:57:26.236575,0 days 00:00:15.896568,True,absolute_error,50,,2,2,290,TPESampler,COMPLETE
2255,0.3722132380128064,2025-04-25 00:57:13.333234,2025-04-25 00:57:23.649172,0 days 00:00:10.315938,True,absolute_error,50,,1,3,109,TPESampler,COMPLETE
2256,0.512432964196115,2025-04-25 00:57:23.603398,2025-04-25 00:57:27.905559,0 days 00:00:04.302161,True,absolute_error,50,,6,2,184,TPESampler,COMPLETE
2257,0.4228771256679887,2025-04-25 00:57:23.968439,2025-04-25 00:57:33.834922,0 days 00:00:09.866483,True,absolute_error,42,,2,9,184,TPESampler,COMPLETE
2258,0.41555657989150385,2025-04-25 00:57:26.427950,2025-04-25 00:57:32.990577,0 days 00:00:06.562627,True,absolute_error,42,,2,4,118,TPESampler,COMPLETE
2259,0.37219823753726833,2025-04-25 00:57:28.127337,2025-04-25 00:57:47.972723,0 days 00:00:19.845386,True,absolute_error,44,,1,2,213,TPESampler,COMPLETE
2260,0.37228867096938206,2025-04-25 00:57:33.172661,2025-04-25 00:57:42.878714,0 days 00:00:09.706053,True,absolute_error,50,,1,2,102,TPESampler,COMPLETE
2261,0.3712375501378945,2025-04-25 00:57:34.025887,2025-04-25 00:57:54.199668,0 days 00:00:20.173781,True,absolute_error,43,,1,2,219,TPESampler,COMPLETE
2262,0.4201018890298708,2025-04-25 00:57:43.070318,2025-04-25 00:57:49.228366,0 days 00:00:06.158048,True,absolute_error,50,,2,2,106,TPESampler,COMPLETE
2263,0.4352098288745387,2025-04-25 00:57:48.397101,2025-04-25 00:57:53.335698,0 days 00:00:04.938597,True,squared_error,25,,2,15,984,TPESampler,COMPLETE
2264,0.37470357305863533,2025-04-25 00:57:49.615833,2025-04-25 00:58:01.757321,0 days 00:00:12.141488,True,absolute_error,41,,1,4,118,TPESampler,COMPLETE
2265,0.37209385743115114,2025-04-25 00:57:53.604634,2025-04-25 00:58:25.195659,0 days 00:00:31.591025,True,absolute_error,43,,1,2,346,TPESampler,COMPLETE
2266,0.37319806593661226,2025-04-25 00:57:54.498890,2025-04-25 00:58:05.729591,0 days 00:00:11.230701,True,absolute_error,42,,1,2,105,TPESampler,COMPLETE
2267,0.4447813784050627,2025-04-25 00:58:01.945804,2025-04-25 00:58:06.458334,0 days 00:00:04.512530,True,absolute_error,50,log2,1,2,238,TPESampler,COMPLETE
2268,0.3836575766636332,2025-04-25 00:58:05.920059,2025-04-25 00:58:16.804166,0 days 00:00:10.884107,True,absolute_error,48,,1,10,117,TPESampler,COMPLETE
2269,0.367751304575083,2025-04-25 00:58:06.771116,2025-04-25 00:58:33.907490,0 days 00:00:27.136374,True,absolute_error,50,,1,2,293,TPESampler,COMPLETE
2270,0.37135576860415637,2025-04-25 00:58:16.996306,2025-04-25 00:58:26.555905,0 days 00:00:09.559599,True,absolute_error,50,,1,2,101,TPESampler,COMPLETE
2271,0.3679782471480686,2025-04-25 00:58:25.387646,2025-04-25 00:58:51.099366,0 days 00:00:25.711720,True,absolute_error,50,,1,2,274,TPESampler,COMPLETE
2272,0.8885195022226091,2025-04-25 00:58:26.744053,2025-04-25 00:58:30.478577,0 days 00:00:03.734524,False,absolute_error,5,log2,1,39,515,TPESampler,COMPLETE
2273,0.37055029901452635,2025-04-25 00:58:30.671296,2025-04-25 00:59:00.709346,0 days 00:00:30.038050,True,absolute_error,43,,1,3,307,TPESampler,COMPLETE
2274,0.4140716682546248,2025-04-25 00:58:34.103051,2025-04-25 00:58:45.230539,0 days 00:00:11.127488,True,absolute_error,43,,2,3,211,TPESampler,COMPLETE
2275,0.4154734306582222,2025-04-25 00:58:45.426373,2025-04-25 00:58:54.532018,0 days 00:00:09.105645,True,absolute_error,41,sqrt,1,3,307,TPESampler,COMPLETE
2276,0.3689090486705741,2025-04-25 00:58:51.295165,2025-04-25 00:59:14.360439,0 days 00:00:23.065274,True,absolute_error,50,,1,2,241,TPESampler,COMPLETE
2277,0.375765516802002,2025-04-25 00:58:54.775665,2025-04-25 00:59:05.181428,0 days 00:00:10.405763,True,absolute_error,44,,1,2,106,TPESampler,COMPLETE
2278,0.4155669253462588,2025-04-25 00:59:00.903180,2025-04-25 00:59:11.304548,0 days 00:00:10.401368,True,absolute_error,50,,2,4,192,TPESampler,COMPLETE
2279,0.37040915815819536,2025-04-25 00:59:05.399547,2025-04-25 00:59:36.244683,0 days 00:00:30.845136,True,absolute_error,50,,1,2,321,TPESampler,COMPLETE
2280,0.6661334641718416,2025-04-25 00:59:11.488925,2025-04-25 00:59:15.615064,0 days 00:00:04.126139,False,squared_error,39,,12,2,969,TPESampler,COMPLETE
2281,0.4167395491959733,2025-04-25 00:59:14.566501,2025-04-25 00:59:21.887468,0 days 00:00:07.320967,True,absolute_error,50,,2,2,131,TPESampler,COMPLETE
2282,0.4207277885274291,2025-04-25 00:59:15.799954,2025-04-25 00:59:21.612176,0 days 00:00:05.812222,True,absolute_error,50,,2,2,102,TPESampler,COMPLETE
2283,0.37365812295838635,2025-04-25 00:59:21.809972,2025-04-25 00:59:32.390199,0 days 00:00:10.580227,True,absolute_error,50,,1,3,102,TPESampler,COMPLETE
2284,0.7364999433659126,2025-04-25 00:59:22.165342,2025-04-25 00:59:23.744814,0 days 00:00:01.579472,True,squared_error,8,sqrt,1,2,713,TPESampler,COMPLETE
2285,0.40179491878923457,2025-04-25 00:59:23.934553,2025-04-25 00:59:29.036577,0 days 00:00:05.102024,True,absolute_error,44,sqrt,1,2,213,TPESampler,COMPLETE
2286,0.36960880593697626,2025-04-25 00:59:29.240081,2025-04-25 00:59:52.725132,0 days 00:00:23.485051,True,absolute_error,50,,1,3,248,TPESampler,COMPLETE
2287,0.3697689572244431,2025-04-25 00:59:32.648010,2025-04-25 01:00:19.096664,0 days 00:00:46.448654,True,absolute_error,50,,1,2,485,TPESampler,COMPLETE
2288,0.37135576860415637,2025-04-25 00:59:36.441584,2025-04-25 00:59:46.493513,0 days 00:00:10.051929,True,absolute_error,50,,1,2,101,TPESampler,COMPLETE
2289,0.4146594122801588,2025-04-25 00:59:46.689654,2025-04-25 01:00:07.931711,0 days 00:00:21.242057,True,absolute_error,50,,2,4,364,TPESampler,COMPLETE
2290,0.4147655605113216,2025-04-25 00:59:52.920330,2025-04-25 00:59:55.678998,0 days 00:00:02.758668,True,absolute_error,49,sqrt,1,3,121,TPESampler,COMPLETE
2291,0.44248914296537184,2025-04-25 00:59:55.871163,2025-04-25 01:00:11.698511,0 days 00:00:15.827348,False,absolute_error,50,,1,2,100,TPESampler,COMPLETE
2292,0.3788312473177924,2025-04-25 01:00:08.123510,2025-04-25 01:00:17.838637,0 days 00:00:09.715127,True,absolute_error,43,,1,4,103,TPESampler,COMPLETE
2293,0.4153421988288678,2025-04-25 01:00:11.904347,2025-04-25 01:00:24.148708,0 days 00:00:12.244361,True,absolute_error,50,,2,2,232,TPESampler,COMPLETE
2294,0.37224083562075555,2025-04-25 01:00:18.039628,2025-04-25 01:00:47.631351,0 days 00:00:29.591723,True,absolute_error,43,,1,2,322,TPESampler,COMPLETE
2295,0.3760372734651223,2025-04-25 01:00:19.285405,2025-04-25 01:00:29.693137,0 days 00:00:10.407732,True,absolute_error,42,,1,3,107,TPESampler,COMPLETE
2296,0.415007469228944,2025-04-25 01:00:24.337377,2025-04-25 01:00:39.322717,0 days 00:00:14.985340,True,absolute_error,50,,2,4,285,TPESampler,COMPLETE
2297,0.4147173909666637,2025-04-25 01:00:29.892387,2025-04-25 01:00:49.203440,0 days 00:00:19.311053,True,absolute_error,42,,2,3,376,TPESampler,COMPLETE
2298,0.4429770107401967,2025-04-25 01:00:39.519029,2025-04-25 01:01:24.961906,0 days 00:00:45.442877,False,absolute_error,40,,1,2,296,TPESampler,COMPLETE
2299,0.3689090486705741,2025-04-25 01:00:47.820880,2025-04-25 01:01:10.002936,0 days 00:00:22.182056,True,absolute_error,50,,1,2,241,TPESampler,COMPLETE
2300,0.37267686303527936,2025-04-25 01:00:49.400941,2025-04-25 01:01:12.213712,0 days 00:00:22.812771,True,absolute_error,42,,1,4,252,TPESampler,COMPLETE
2301,0.49345497709083963,2025-04-25 01:01:10.195638,2025-04-25 01:01:12.212738,0 days 00:00:02.017100,True,squared_error,47,log2,1,7,835,TPESampler,COMPLETE
2302,0.36822323800329243,2025-04-25 01:01:12.353931,2025-04-25 01:01:25.372703,0 days 00:00:13.018772,True,absolute_error,50,,1,2,117,TPESampler,COMPLETE
2303,0.37368314438133915,2025-04-25 01:01:12.408352,2025-04-25 01:01:36.570971,0 days 00:00:24.162619,True,absolute_error,43,,1,4,247,TPESampler,COMPLETE
2304,0.37218486904462195,2025-04-25 01:01:25.155190,2025-04-25 01:01:52.150148,0 days 00:00:26.994958,True,absolute_error,50,,1,4,298,TPESampler,COMPLETE
2305,0.4421132375571412,2025-04-25 01:01:25.637913,2025-04-25 01:01:45.137581,0 days 00:00:19.499668,False,absolute_error,49,,1,4,125,TPESampler,COMPLETE
2306,0.36810321448733624,2025-04-25 01:01:36.763443,2025-04-25 01:02:06.194395,0 days 00:00:29.430952,True,absolute_error,42,,1,2,299,TPESampler,COMPLETE
2307,0.36872667675774295,2025-04-25 01:01:45.327424,2025-04-25 01:02:11.398010,0 days 00:00:26.070586,True,absolute_error,50,,1,2,269,TPESampler,COMPLETE
2308,0.45018540955998104,2025-04-25 01:01:52.344589,2025-04-25 01:01:54.096136,0 days 00:00:01.751547,True,squared_error,46,sqrt,1,14,653,TPESampler,COMPLETE
2309,0.3829531738618748,2025-04-25 01:01:54.289533,2025-04-25 01:02:37.620540,0 days 00:00:43.331007,True,absolute_error,50,,1,9,434,TPESampler,COMPLETE
2310,0.4147075800421926,2025-04-25 01:02:06.385607,2025-04-25 01:02:22.726429,0 days 00:00:16.340822,True,absolute_error,42,,2,2,284,TPESampler,COMPLETE
2311,0.4404489684214697,2025-04-25 01:02:11.589171,2025-04-25 01:02:15.640064,0 days 00:00:04.050893,True,squared_error,48,,1,25,800,TPESampler,COMPLETE
2312,0.37836925706782243,2025-04-25 01:02:15.874919,2025-04-25 01:02:30.477762,0 days 00:00:14.602843,True,absolute_error,50,,1,4,125,TPESampler,COMPLETE
2313,0.5305632127636928,2025-04-25 01:02:22.948246,2025-04-25 01:02:33.859528,0 days 00:00:10.911282,False,absolute_error,30,sqrt,2,2,421,TPESampler,COMPLETE
2314,0.3688565899596876,2025-04-25 01:02:30.663675,2025-04-25 01:02:49.768867,0 days 00:00:19.105192,True,absolute_error,50,,1,2,196,TPESampler,COMPLETE
2315,0.3735598750913221,2025-04-25 01:02:34.049280,2025-04-25 01:02:43.670859,0 days 00:00:09.621579,True,absolute_error,42,,1,2,101,TPESampler,COMPLETE
2316,0.4163502674655036,2025-04-25 01:02:37.814967,2025-04-25 01:02:51.732457,0 days 00:00:13.917490,True,absolute_error,44,,2,2,257,TPESampler,COMPLETE
2317,0.8212124874286322,2025-04-25 01:02:43.863763,2025-04-25 01:02:45.086581,0 days 00:00:01.222818,True,absolute_error,49,log2,2,2,126,TPESampler,COMPLETE
2318,0.3696202126748104,2025-04-25 01:02:45.703508,2025-04-25 01:03:13.827073,0 days 00:00:28.123565,True,absolute_error,50,,1,3,246,TPESampler,COMPLETE
2319,0.5688618047258933,2025-04-25 01:02:50.129869,2025-04-25 01:02:54.000451,0 days 00:00:03.870582,True,absolute_error,43,sqrt,2,3,272,TPESampler,COMPLETE
2320,0.36953691948567546,2025-04-25 01:02:51.967828,2025-04-25 01:03:23.648444,0 days 00:00:31.680616,True,absolute_error,43,,1,2,291,TPESampler,COMPLETE
2321,0.6309995038867438,2025-04-25 01:02:54.191447,2025-04-25 01:03:10.678124,0 days 00:00:16.486677,False,absolute_error,27,,15,2,643,TPESampler,COMPLETE
2322,0.3696202126748104,2025-04-25 01:03:10.860467,2025-04-25 01:03:36.226245,0 days 00:00:25.365778,True,absolute_error,50,,1,3,246,TPESampler,COMPLETE
2323,0.7788296753827108,2025-04-25 01:03:14.021212,2025-04-25 01:03:15.246300,0 days 00:00:01.225088,False,squared_error,43,log2,2,7,627,TPESampler,COMPLETE
2324,0.372068439234401,2025-04-25 01:03:15.448996,2025-04-25 01:03:26.035392,0 days 00:00:10.586396,True,absolute_error,42,,1,2,111,TPESampler,COMPLETE
2325,0.44224299533247624,2025-04-25 01:03:23.833375,2025-04-25 01:04:07.481577,0 days 00:00:43.648202,False,absolute_error,50,,1,2,281,TPESampler,COMPLETE
2326,0.3702857862558931,2025-04-25 01:03:26.223193,2025-04-25 01:03:51.203768,0 days 00:00:24.980575,True,absolute_error,50,,1,3,245,TPESampler,COMPLETE
2327,0.3692137684970137,2025-04-25 01:03:36.415869,2025-04-25 01:03:59.938903,0 days 00:00:23.523034,True,absolute_error,42,,1,2,247,TPESampler,COMPLETE
2328,0.7470842852296035,2025-04-25 01:03:51.391920,2025-04-25 01:03:56.229059,0 days 00:00:04.837139,True,absolute_error,45,sqrt,4,3,841,TPESampler,COMPLETE
