number,value,datetime_start,datetime_complete,duration,params_learning_rate,params_max_depth,params_max_features,params_min_samples_leaf,params_min_samples_split,params_n_estimators,params_subsample,system_attrs_auto:sampler,state
1396,0.2819855743459233,2025-04-24 22:25:59.875924,2025-04-24 22:26:07.601717,0 days 00:00:07.725793,0.011820873075298608,10,,1,11,1417,0.6760809446410012,TPESampler,COMPLETE
1397,0.25420022616847093,2025-04-24 22:26:01.469232,2025-04-24 22:26:03.938227,0 days 00:00:02.468995,0.09915382495457363,10,sqrt,2,15,1162,0.8331392606143528,TPESampler,COMPLETE
1398,0.4043192080472088,2025-04-24 22:26:02.335197,2025-04-24 22:26:03.935121,0 days 00:00:01.599924,0.04167459336394385,3,log2,3,15,699,0.727408842025041,TPESampler,COMPLETE
1399,0.2938821247540501,2025-04-24 22:26:04.087776,2025-04-24 22:26:12.807508,0 days 00:00:08.719732,0.09434742510669651,10,,3,15,1348,0.8918924747190389,TPESampler,COMPLETE
1400,0.25773427427395723,2025-04-24 22:26:04.139530,2025-04-24 22:26:06.788305,0 days 00:00:02.648775,0.07476527417538636,11,sqrt,3,17,1500,0.7986438990316632,TPESampler,COMPLETE
1401,0.3519885977261224,2025-04-24 22:26:07.002771,2025-04-24 22:26:09.052763,0 days 00:00:02.049992,0.0685265175668507,6,log2,4,20,784,0.639905399924473,TPESampler,COMPLETE
1402,0.24581051571147416,2025-04-24 22:26:07.804723,2025-04-24 22:26:10.738804,0 days 00:00:02.934081,0.0777062888057737,10,sqrt,1,20,1482,0.8192906700190297,TPESampler,COMPLETE
1403,0.24663786770841858,2025-04-24 22:26:09.235858,2025-04-24 22:26:11.685881,0 days 00:00:02.450023,0.07226850339351053,10,sqrt,1,19,1226,0.9128350434679948,TPESampler,COMPLETE
1404,0.2429408787483106,2025-04-24 22:26:10.947474,2025-04-24 22:26:13.787849,0 days 00:00:02.840375,0.06615821988206953,12,sqrt,1,20,1309,0.8650821884785193,TPESampler,COMPLETE
1405,0.24073057337427983,2025-04-24 22:26:11.888784,2025-04-24 22:26:14.454239,0 days 00:00:02.565455,0.09585893993438745,11,sqrt,1,19,1053,0.8654344978235213,TPESampler,COMPLETE
1406,0.4302653654041331,2025-04-24 22:26:13.008728,2025-04-24 22:26:14.191445,0 days 00:00:01.182717,0.05764162479785016,12,log2,5,13,255,0.9318751639712933,TPESampler,COMPLETE
1407,0.25486262947401594,2025-04-24 22:26:13.997500,2025-04-24 22:26:16.851602,0 days 00:00:02.854102,0.05859630234618182,12,sqrt,1,15,1000,0.7935740715898073,TPESampler,COMPLETE
1408,0.26068529827807935,2025-04-24 22:26:14.452830,2025-04-24 22:26:17.848576,0 days 00:00:03.395746,0.07024112474323893,9,sqrt,2,16,1327,0.8559850794121262,TPESampler,COMPLETE
1409,0.24079905333436802,2025-04-24 22:26:14.854088,2025-04-24 22:26:17.820089,0 days 00:00:02.966001,0.06158921644308962,10,sqrt,1,14,1034,0.8659143725951395,TPESampler,COMPLETE
1410,0.24163715036994451,2025-04-24 22:26:17.048755,2025-04-24 22:26:19.954616,0 days 00:00:02.905861,0.06920909260016583,11,sqrt,1,17,1220,0.8312797448751508,TPESampler,COMPLETE
1411,0.3494276042047022,2025-04-24 22:26:17.988444,2025-04-24 22:26:23.121483,0 days 00:00:05.133039,0.011641500924181508,9,,7,18,858,0.7912392929607619,TPESampler,COMPLETE
1412,0.5068818034591578,2025-04-24 22:26:18.052507,2025-04-24 22:26:20.734849,0 days 00:00:02.682342,0.017683776168464713,8,log2,9,16,1418,0.9598635506949657,TPESampler,COMPLETE
1413,0.2735883001780058,2025-04-24 22:26:20.159592,2025-04-24 22:26:22.859381,0 days 00:00:02.699789,0.06437960992160793,8,sqrt,3,13,1409,0.8977678206409277,TPESampler,COMPLETE
1414,0.2455608202049878,2025-04-24 22:26:20.948099,2025-04-24 22:26:23.579443,0 days 00:00:02.631344,0.09825931444146697,10,sqrt,1,17,1167,0.8568740074332885,TPESampler,COMPLETE
1415,0.24468764861647926,2025-04-24 22:26:23.058474,2025-04-24 22:26:25.998476,0 days 00:00:02.940002,0.08900302030207435,6,sqrt,1,11,1346,0.807291403103737,TPESampler,COMPLETE
1416,0.3112109831043848,2025-04-24 22:26:23.387459,2025-04-24 22:26:27.734000,0 days 00:00:04.346541,0.021100957278557705,6,,4,7,924,0.6854402892459417,TPESampler,COMPLETE
1417,0.24707818119443603,2025-04-24 22:26:23.926438,2025-04-24 22:26:26.951545,0 days 00:00:03.025107,0.05693094641760812,10,sqrt,1,15,1490,0.8579864137355839,TPESampler,COMPLETE
1418,0.24328785151329196,2025-04-24 22:26:26.181461,2025-04-24 22:26:28.965889,0 days 00:00:02.784428,0.0767403652286128,8,sqrt,1,15,1293,0.9806911820684956,TPESampler,COMPLETE
1419,0.2461327933052312,2025-04-24 22:26:27.150179,2025-04-24 22:26:30.222896,0 days 00:00:03.072717,0.06292886337694209,12,sqrt,1,17,1200,0.7951724774292298,TPESampler,COMPLETE
1420,0.3957087851724894,2025-04-24 22:26:27.946794,2025-04-24 22:26:32.259332,0 days 00:00:04.312538,0.019228228484090452,6,,9,8,1015,0.6398462809114702,TPESampler,COMPLETE
1421,0.24549582426569572,2025-04-24 22:26:29.163684,2025-04-24 22:26:31.560716,0 days 00:00:02.397032,0.07303515025265425,10,sqrt,1,15,1077,0.9756021174307944,TPESampler,COMPLETE
1422,0.2673364488585019,2025-04-24 22:26:30.421484,2025-04-24 22:26:33.073090,0 days 00:00:02.651606,0.09983342801203264,10,sqrt,3,18,1130,0.8317666611714232,TPESampler,COMPLETE
1423,0.24558467366187506,2025-04-24 22:26:31.754375,2025-04-24 22:26:35.612403,0 days 00:00:03.858028,0.09949897018398533,12,sqrt,1,13,1486,0.8440177608457734,TPESampler,COMPLETE
1424,0.3897019940862375,2025-04-24 22:26:32.479298,2025-04-24 22:26:35.661117,0 days 00:00:03.181819,0.014090370985651725,5,log2,1,2,1365,0.6005769637578672,TPESampler,COMPLETE
1425,0.26337315335355693,2025-04-24 22:26:33.297468,2025-04-24 22:26:36.861872,0 days 00:00:03.564404,0.09743627196698001,10,sqrt,2,19,1427,0.7903198902559591,TPESampler,COMPLETE
1426,0.27782854639953625,2025-04-24 22:26:35.764495,2025-04-24 22:26:37.099491,0 days 00:00:01.334996,0.06609333865577481,12,sqrt,1,8,308,0.7426585898956102,TPESampler,COMPLETE
1427,0.2660023326217386,2025-04-24 22:26:35.811196,2025-04-24 22:26:38.754072,0 days 00:00:02.942876,0.09832173066417689,8,sqrt,2,17,1201,0.7696520490405866,TPESampler,COMPLETE
1428,0.24833035921035368,2025-04-24 22:26:37.063067,2025-04-24 22:26:39.591398,0 days 00:00:02.528331,0.08079581735738407,8,sqrt,1,16,1232,0.8882127093605112,TPESampler,COMPLETE
1429,0.33854620808593805,2025-04-24 22:26:37.302227,2025-04-24 22:26:41.733264,0 days 00:00:04.431037,0.02295826519112683,12,,7,6,741,0.6581269325227945,TPESampler,COMPLETE
1430,0.2509221049688867,2025-04-24 22:26:38.944630,2025-04-24 22:26:41.699220,0 days 00:00:02.754590,0.0939422124484347,12,sqrt,1,16,1221,0.9263034165476964,TPESampler,COMPLETE
1431,0.3391628420816823,2025-04-24 22:26:39.776028,2025-04-24 22:26:41.567457,0 days 00:00:01.791429,0.0720663191737121,11,log2,4,9,908,0.6032509609495971,TPESampler,COMPLETE
1432,0.23461828091694722,2025-04-24 22:26:41.749663,2025-04-24 22:26:44.807314,0 days 00:00:03.057651,0.08675220941323031,9,sqrt,1,16,1217,0.9200235301945194,TPESampler,COMPLETE
1433,0.309629677114809,2025-04-24 22:26:41.905166,2025-04-24 22:26:45.163236,0 days 00:00:03.258070,0.08212129698185155,11,log2,3,20,1253,0.7818121384817782,TPESampler,COMPLETE
1434,0.23416735905160727,2025-04-24 22:26:41.976719,2025-04-24 22:26:45.747395,0 days 00:00:03.770676,0.062286562297108744,12,sqrt,1,14,1248,0.9041794233317664,TPESampler,COMPLETE
1435,0.33047357174487396,2025-04-24 22:26:45.007636,2025-04-24 22:26:55.165009,0 days 00:00:10.157373,0.01091526156027266,12,,7,20,1408,0.9482541449719848,TPESampler,COMPLETE
1436,0.4081598991939336,2025-04-24 22:26:45.387021,2025-04-24 22:26:47.113422,0 days 00:00:01.726401,0.028776742107127544,5,log2,5,5,1006,0.9129685027675261,TPESampler,COMPLETE
1437,0.3858934207079816,2025-04-24 22:26:45.950718,2025-04-24 22:26:49.764150,0 days 00:00:03.813432,0.022339489613296588,7,,9,3,662,0.8214675048271983,TPESampler,COMPLETE
1438,0.4115597020648125,2025-04-24 22:26:47.306649,2025-04-24 22:26:49.180474,0 days 00:00:01.873825,0.07635205328776588,11,sqrt,8,7,908,0.6178801601622517,TPESampler,COMPLETE
1439,0.37635046546594964,2025-04-24 22:26:49.350713,2025-04-24 22:26:50.558359,0 days 00:00:01.207646,0.09582448279610387,3,sqrt,6,4,344,0.9213289143400772,TPESampler,COMPLETE
1440,0.23937206067530506,2025-04-24 22:26:49.984438,2025-04-24 22:26:52.818783,0 days 00:00:02.834345,0.08262584959039614,8,sqrt,1,13,1413,0.8339985913226141,TPESampler,COMPLETE
1441,0.24274170933117553,2025-04-24 22:26:50.748262,2025-04-24 22:26:52.902912,0 days 00:00:02.154650,0.0999694185815716,11,sqrt,1,15,995,0.8689060795984556,TPESampler,COMPLETE
1442,0.36983506088491913,2025-04-24 22:26:52.971688,2025-04-24 22:26:54.570878,0 days 00:00:01.599190,0.014966904057346233,12,,3,5,153,0.8769711727175715,TPESampler,COMPLETE
1443,0.32445926822690757,2025-04-24 22:26:53.106145,2025-04-24 22:26:55.208665,0 days 00:00:02.102520,0.024444730863062435,9,sqrt,5,7,1058,0.813481246659603,TPESampler,COMPLETE
1444,0.24625982578851524,2025-04-24 22:26:54.761621,2025-04-24 22:26:58.332588,0 days 00:00:03.570967,0.08223471627592796,10,sqrt,1,17,1360,0.8607458553210989,TPESampler,COMPLETE
1445,0.4765388556681084,2025-04-24 22:26:55.409341,2025-04-24 22:26:58.887197,0 days 00:00:03.477856,0.028953274096645516,6,log2,9,12,1356,0.7689158488641097,TPESampler,COMPLETE
1446,0.27237396384480755,2025-04-24 22:26:55.483206,2025-04-24 22:26:59.094838,0 days 00:00:03.611632,0.06253496016142253,9,sqrt,3,19,1266,0.8415091543323341,TPESampler,COMPLETE
1447,0.23761636990059004,2025-04-24 22:26:58.548148,2025-04-24 22:27:01.823905,0 days 00:00:03.275757,0.08509620429543122,11,sqrt,1,20,1427,0.855710922457314,TPESampler,COMPLETE
1448,0.25443505118053267,2025-04-24 22:26:59.132730,2025-04-24 22:27:02.065937,0 days 00:00:02.933207,0.0867510127298604,9,sqrt,1,17,1270,0.7448189921487061,TPESampler,COMPLETE
1449,0.38610549675114225,2025-04-24 22:26:59.389109,2025-04-24 22:27:02.290510,0 days 00:00:02.901401,0.017906282126972206,5,,7,19,513,0.9912330418751596,TPESampler,COMPLETE
1450,0.32693282672787044,2025-04-24 22:27:02.023659,2025-04-24 22:27:04.412729,0 days 00:00:02.389070,0.03639825249315857,7,log2,1,18,1058,0.8448552895861241,TPESampler,COMPLETE
1451,0.24722605123937286,2025-04-24 22:27:02.317234,2025-04-24 22:27:05.701332,0 days 00:00:03.384098,0.08852958173385905,11,sqrt,1,16,1204,0.8627684277724357,TPESampler,COMPLETE
1452,0.2554539855318818,2025-04-24 22:27:02.524131,2025-04-24 22:27:05.525511,0 days 00:00:03.001380,0.06629565282835814,11,sqrt,1,20,1027,0.8655969145214403,TPESampler,COMPLETE
1453,0.29077260896787904,2025-04-24 22:27:04.623498,2025-04-24 22:27:15.388206,0 days 00:00:10.764708,0.07281436486650937,12,,1,10,1404,0.9044270676670051,TPESampler,COMPLETE
1454,0.3398577160580654,2025-04-24 22:27:05.699865,2025-04-24 22:27:06.996971,0 days 00:00:01.297106,0.0316829864864426,11,log2,1,19,484,0.8394300910709225,TPESampler,COMPLETE
1455,0.23817836928647806,2025-04-24 22:27:05.916415,2025-04-24 22:27:08.723279,0 days 00:00:02.806864,0.07698865690592058,10,sqrt,1,16,1489,0.8068184766875154,TPESampler,COMPLETE
1456,0.24894838146009998,2025-04-24 22:27:07.241417,2025-04-24 22:27:09.764339,0 days 00:00:02.522922,0.09418368497450565,10,sqrt,1,20,1251,0.8290143022124107,TPESampler,COMPLETE
1457,0.27895141038993393,2025-04-24 22:27:08.918724,2025-04-24 22:27:11.224548,0 days 00:00:02.305824,0.057047775158377535,9,sqrt,3,15,1284,0.8047756414306046,TPESampler,COMPLETE
1458,0.273989502302656,2025-04-24 22:27:10.077402,2025-04-24 22:27:12.233964,0 days 00:00:02.156562,0.09975974215186822,11,sqrt,3,10,899,0.9930776773809524,TPESampler,COMPLETE
1459,0.3265047081965031,2025-04-24 22:27:11.407870,2025-04-24 22:27:13.172947,0 days 00:00:01.765077,0.07191687111416814,5,log2,4,9,1084,0.813247512595329,TPESampler,COMPLETE
1460,0.24300862185189098,2025-04-24 22:27:12.584214,2025-04-24 22:27:15.358174,0 days 00:00:02.773960,0.09845435409541152,9,sqrt,1,17,1291,0.9406800678329693,TPESampler,COMPLETE
1461,0.44708886871969894,2025-04-24 22:27:13.371250,2025-04-24 22:27:15.440403,0 days 00:00:02.069153,0.09855894928858994,5,log2,10,11,1230,0.9645805655985914,TPESampler,COMPLETE
1462,0.2682747504635759,2025-04-24 22:27:15.533511,2025-04-24 22:27:18.828819,0 days 00:00:03.295308,0.09353100494350784,10,sqrt,3,19,1067,0.968270949751253,TPESampler,COMPLETE
1463,0.27340351767753646,2025-04-24 22:27:15.543276,2025-04-24 22:27:18.777393,0 days 00:00:03.234117,0.09801563394368153,12,sqrt,3,15,1183,0.8557037138642939,TPESampler,COMPLETE
1464,0.2334359018905399,2025-04-24 22:27:15.597252,2025-04-24 22:27:19.223635,0 days 00:00:03.626383,0.09686340263612941,9,sqrt,1,16,1401,0.8956579942916724,TPESampler,COMPLETE
1465,0.3578285773025735,2025-04-24 22:27:18.943442,2025-04-24 22:27:21.993413,0 days 00:00:03.049971,0.010792455089516121,11,,5,15,380,0.6693875020716864,TPESampler,COMPLETE
1466,0.2660910168793954,2025-04-24 22:27:18.994695,2025-04-24 22:27:21.151701,0 days 00:00:02.157006,0.05932493883454207,9,sqrt,1,17,815,0.996775992962206,TPESampler,COMPLETE
1467,0.24848401414158122,2025-04-24 22:27:19.467922,2025-04-24 22:27:21.992206,0 days 00:00:02.524284,0.09993782716977463,8,sqrt,1,16,1321,0.7762899687863722,TPESampler,COMPLETE
1468,0.2878837188089513,2025-04-24 22:27:21.406892,2025-04-24 22:27:29.903669,0 days 00:00:08.496777,0.054615558909742165,10,,3,16,1075,0.9066960515269923,TPESampler,COMPLETE
1469,0.2623129782749073,2025-04-24 22:27:22.819260,2025-04-24 22:27:25.587696,0 days 00:00:02.768436,0.03152225724593288,10,sqrt,1,16,1107,0.8441305318399979,TPESampler,COMPLETE
1470,0.25846722781658865,2025-04-24 22:27:23.061725,2025-04-24 22:27:25.617855,0 days 00:00:02.556130,0.07602405926681474,11,sqrt,3,17,1149,0.8895248701080304,TPESampler,COMPLETE
1471,0.26639799242860557,2025-04-24 22:27:25.724493,2025-04-24 22:27:28.492211,0 days 00:00:02.767718,0.09702829820066927,12,sqrt,3,19,1343,0.8475823862924612,TPESampler,COMPLETE
1472,0.3159443962827538,2025-04-24 22:27:25.777471,2025-04-24 22:27:27.327869,0 days 00:00:01.550398,0.07152408127828586,5,sqrt,1,19,461,0.7917269985203994,TPESampler,COMPLETE
1473,0.2354992834597255,2025-04-24 22:27:27.521209,2025-04-24 22:27:30.101114,0 days 00:00:02.579905,0.06901751214541134,10,sqrt,1,18,1443,0.8764640707046365,TPESampler,COMPLETE
1474,0.43026121768684467,2025-04-24 22:27:28.684911,2025-04-24 22:27:29.976952,0 days 00:00:01.292041,0.025393177171546422,5,,4,8,105,0.7921150604434125,TPESampler,COMPLETE
1475,0.24528505924173005,2025-04-24 22:27:30.055276,2025-04-24 22:27:33.247207,0 days 00:00:03.191931,0.09927823894391262,11,sqrt,1,12,1210,0.9070371681824559,TPESampler,COMPLETE
1476,0.25768069779808295,2025-04-24 22:27:30.177758,2025-04-24 22:27:33.943638,0 days 00:00:03.765880,0.09158651417884937,9,sqrt,3,12,1414,0.7222438132626798,TPESampler,COMPLETE
1477,0.24627115736272004,2025-04-24 22:27:30.346811,2025-04-24 22:27:33.796652,0 days 00:00:03.449841,0.0867889614882073,9,sqrt,1,16,1361,0.8038937765550473,TPESampler,COMPLETE
1478,0.2544825012754912,2025-04-24 22:27:33.674427,2025-04-24 22:27:36.445687,0 days 00:00:02.771260,0.08915889748482024,6,sqrt,1,16,1380,0.9012324570108411,TPESampler,COMPLETE
1479,0.2593418993929021,2025-04-24 22:27:34.033963,2025-04-24 22:27:37.110571,0 days 00:00:03.076608,0.09817953517051359,9,sqrt,2,17,1489,0.8432339558935352,TPESampler,COMPLETE
1480,0.265331782053349,2025-04-24 22:27:34.200082,2025-04-24 22:27:41.028242,0 days 00:00:06.828160,0.09944389834996824,8,,1,15,1069,0.8604855426743232,TPESampler,COMPLETE
1481,0.24820324563249693,2025-04-24 22:27:36.667682,2025-04-24 22:27:39.181716,0 days 00:00:02.514034,0.07075574391963474,10,sqrt,1,16,1230,0.8603588496135032,TPESampler,COMPLETE
1482,0.24571857954686427,2025-04-24 22:27:37.312561,2025-04-24 22:27:40.183786,0 days 00:00:02.871225,0.09461081759495338,11,sqrt,1,16,1461,0.913078909173582,TPESampler,COMPLETE
1483,0.41626543604051014,2025-04-24 22:27:39.373034,2025-04-24 22:27:40.245207,0 days 00:00:00.872173,0.09283554397541602,8,sqrt,8,16,176,0.8680968848072733,TPESampler,COMPLETE
1484,0.27116234489074514,2025-04-24 22:27:40.334719,2025-04-24 22:27:49.455620,0 days 00:00:09.120901,0.07766815635249559,11,,1,17,1369,0.8079339868983583,TPESampler,COMPLETE
1485,0.24326611266804107,2025-04-24 22:27:40.457480,2025-04-24 22:27:43.270036,0 days 00:00:02.812556,0.08926545802794815,9,sqrt,1,20,1228,0.9104065333828126,TPESampler,COMPLETE
1486,0.2776102154294582,2025-04-24 22:27:41.310462,2025-04-24 22:27:43.587663,0 days 00:00:02.277201,0.09082965577480892,8,sqrt,3,16,1181,0.8805213135128334,TPESampler,COMPLETE
1487,0.2612488135375256,2025-04-24 22:27:43.461511,2025-04-24 22:27:46.164859,0 days 00:00:02.703348,0.06294027627529211,10,log2,1,18,1492,0.8463713849567991,TPESampler,COMPLETE
1488,0.2482897712242005,2025-04-24 22:27:43.836271,2025-04-24 22:27:46.816144,0 days 00:00:02.979873,0.060724117554871344,12,sqrt,1,19,1476,0.9007733954630788,TPESampler,COMPLETE
1489,0.23724371509082973,2025-04-24 22:27:46.659760,2025-04-24 22:27:49.876270,0 days 00:00:03.216510,0.09605035418410744,10,sqrt,1,19,1490,0.8941599118635251,TPESampler,COMPLETE
1490,0.3953336222989338,2025-04-24 22:27:47.405068,2025-04-24 22:27:50.819413,0 days 00:00:03.414345,0.03138761240620856,7,,10,16,412,0.8748044235930803,TPESampler,COMPLETE
1491,0.25279851519685015,2025-04-24 22:27:49.752155,2025-04-24 22:27:52.975169,0 days 00:00:03.223014,0.06661439239573337,8,sqrt,1,15,1123,0.8408875448315785,TPESampler,COMPLETE
1492,0.27221624642928255,2025-04-24 22:27:50.336247,2025-04-24 22:27:53.847694,0 days 00:00:03.511447,0.049579470329817424,11,sqrt,4,11,1285,0.9017463919616799,TPESampler,COMPLETE
1493,0.2722005284995152,2025-04-24 22:27:51.175172,2025-04-24 22:27:53.832927,0 days 00:00:02.657755,0.07011271979264652,11,sqrt,2,17,1014,0.7847829255187672,TPESampler,COMPLETE
1494,0.39913013196096103,2025-04-24 22:27:53.668641,2025-04-24 22:27:56.269958,0 days 00:00:02.601317,0.010438318975304698,5,,2,2,426,0.8438476978014784,TPESampler,COMPLETE
1495,0.24197529231213455,2025-04-24 22:27:54.129811,2025-04-24 22:27:57.963056,0 days 00:00:03.833245,0.06726623666031545,9,sqrt,1,12,1378,0.8712958977723817,TPESampler,COMPLETE
1496,0.42641545645088647,2025-04-24 22:27:54.170903,2025-04-24 22:27:57.871678,0 days 00:00:03.700775,0.013751350746534798,3,log2,2,2,1487,0.8505535809058549,TPESampler,COMPLETE
1497,0.24978203757054965,2025-04-24 22:27:56.487404,2025-04-24 22:27:59.678433,0 days 00:00:03.191029,0.05511953566081274,10,sqrt,1,15,1264,0.9324075060594232,TPESampler,COMPLETE
1498,0.2711919756880773,2025-04-24 22:27:58.039240,2025-04-24 22:28:01.139338,0 days 00:00:03.100098,0.09839382885867318,11,sqrt,3,14,1199,0.9100368231241867,TPESampler,COMPLETE
1499,0.2390780774437176,2025-04-24 22:27:58.209123,2025-04-24 22:28:01.571920,0 days 00:00:03.362797,0.09448775783268172,10,sqrt,1,20,1265,0.850793604258818,TPESampler,COMPLETE
1500,0.25846513748891237,2025-04-24 22:27:59.884558,2025-04-24 22:28:03.037060,0 days 00:00:03.152502,0.08149117458389042,12,sqrt,2,17,1475,0.7964519214172466,TPESampler,COMPLETE
1501,0.2832880906850213,2025-04-24 22:28:01.338058,2025-04-24 22:28:07.598352,0 days 00:00:06.260294,0.07713201197134682,10,,3,14,1014,0.8263851330971546,TPESampler,COMPLETE
1502,0.3388655128099467,2025-04-24 22:28:01.825842,2025-04-24 22:28:03.076317,0 days 00:00:01.250475,0.028686313392197085,12,,1,15,114,0.7944517327585261,TPESampler,COMPLETE
1503,0.2709060564089426,2025-04-24 22:28:03.195173,2025-04-24 22:28:05.505316,0 days 00:00:02.310143,0.09847335416186855,10,sqrt,3,15,1305,0.8988360768871486,TPESampler,COMPLETE
1504,0.30863320114164877,2025-04-24 22:28:03.240730,2025-04-24 22:28:12.594981,0 days 00:00:09.354251,0.01788649670243468,12,,5,12,1396,0.8619785433688453,TPESampler,COMPLETE
1505,0.35241699259504417,2025-04-24 22:28:05.702355,2025-04-24 22:28:11.593056,0 days 00:00:05.890701,0.09405921745728305,12,,6,20,1250,0.6325831995914791,TPESampler,COMPLETE
1506,0.24400556890535988,2025-04-24 22:28:07.786679,2025-04-24 22:28:09.893491,0 days 00:00:02.106812,0.09616154785868375,10,sqrt,1,12,1247,0.8186369601423203,TPESampler,COMPLETE
1507,0.4387778749816402,2025-04-24 22:28:10.098417,2025-04-24 22:28:11.536250,0 days 00:00:01.437833,0.012967979983501502,11,log2,4,20,863,0.8586266934498474,TPESampler,COMPLETE
1508,0.2520095787734923,2025-04-24 22:28:11.695418,2025-04-24 22:28:14.761846,0 days 00:00:03.066428,0.09874936994077815,10,sqrt,1,18,1222,0.8933409584189518,TPESampler,COMPLETE
1509,0.2723970736610433,2025-04-24 22:28:11.747353,2025-04-24 22:28:14.944254,0 days 00:00:03.196901,0.03127992268668093,10,sqrt,2,11,1197,0.889344651060551,TPESampler,COMPLETE
1510,0.24039152876746256,2025-04-24 22:28:12.799696,2025-04-24 22:28:15.900207,0 days 00:00:03.100511,0.09942578477818587,10,sqrt,1,14,1256,0.9066409547902952,TPESampler,COMPLETE
1511,0.23935415686446926,2025-04-24 22:28:15.032713,2025-04-24 22:28:17.956998,0 days 00:00:02.924285,0.06478056845161557,10,sqrt,1,14,1352,0.7846611052982417,TPESampler,COMPLETE
1512,0.26806676406564783,2025-04-24 22:28:15.181433,2025-04-24 22:28:17.925759,0 days 00:00:02.744326,0.07319324545777442,10,sqrt,3,12,1116,0.8860299584016943,TPESampler,COMPLETE
