number,value,datetime_start,datetime_complete,duration,params_L1_dropout,params_L1_hidden_dim,params_L1_layers_atom,params_L1_layers_mol,params_L1_out_dim,params_L2_dropout,params_L2_hidden_dim,params_L2_layers_atom,params_L2_layers_mol,params_L2_out_dim,params_L3_dropout,params_L3_hidden_dim,params_L3_layers_atom,params_L3_layers_mol,params_L3_out_dim,params_final_dropout,params_mlp_dim_0,params_mlp_dim_1,params_mlp_dim_2,params_n_mlp_layers,params_num_heads,params_train_learning_rate,params_train_lr_reduce,user_attrs_best_state_dict_path,user_attrs_training_params,system_attrs_auto:sampler,state
48,0.05587499588727951,2025-04-25 01:02:12.871229,2025-04-25 01:04:10.110767,0 days 00:01:57.239538,0.11049498482802293,96,3,4,112,0.2627213210892452,112,3,4,112,0.19841389149916794,112,3,4,128,0.09087432404106974,416,344.0,376.0,3,2,0.0076982928625334525,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_48_best_state.pt,"{'learning_rate': 0.0076982928625334525, 'lr_reduce': 0.6}",TPESampler,COMPLETE
49,0.05223929136991501,2025-04-25 01:03:51.172521,2025-04-25 01:05:38.049565,0 days 00:01:46.877044,0.2260875469456593,64,4,4,112,0.18664884472398097,80,1,4,64,0.09714237726501891,96,4,3,80,0.005130598510573875,72,312.0,512.0,3,2,0.006684319949993397,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_49_best_state.pt,"{'learning_rate': 0.006684319949993397, 'lr_reduce': 0.6}",TPESampler,COMPLETE
50,0.053301386535167694,2025-04-25 01:03:53.465116,2025-04-25 01:06:05.892140,0 days 00:02:12.427024,0.10441323385371608,128,4,3,128,0.1274077654914658,96,4,3,48,0.10872649730853316,112,4,2,128,0.11019856079609033,88,488.0,352.0,3,2,0.0059024008323440725,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_50_best_state.pt,"{'learning_rate': 0.0059024008323440725, 'lr_reduce': 0.6}",TPESampler,COMPLETE
51,0.0416005402803421,2025-04-25 01:04:10.334008,2025-04-25 01:05:38.315980,0 days 00:01:27.981972,0.21509640692935184,96,2,4,32,0.2257792625260984,64,3,1,96,0.12931087820770715,112,4,4,128,0.05885741925039696,280,272.0,,2,2,0.0024247827762002732,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_51_best_state.pt,"{'learning_rate': 0.0024247827762002732, 'lr_reduce': 0.6}",TPESampler,COMPLETE
52,0.05621153488755226,2025-04-25 01:05:38.279488,2025-04-25 01:07:11.133947,0 days 00:01:32.854459,0.21985110352591594,160,3,3,48,0.2239956533573475,112,2,1,96,0.0976282835075305,128,4,3,128,0.018558845974140918,328,288.0,512.0,3,2,0.0012485558170902058,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_52_best_state.pt,"{'learning_rate': 0.0012485558170902058, 'lr_reduce': 0.6}",TPESampler,COMPLETE
53,0.04648280888795853,2025-04-25 01:05:38.546939,2025-04-25 01:07:11.111227,0 days 00:01:32.564288,0.25494315401269185,96,4,4,32,0.2887217009857539,64,3,1,80,0.10770180077491777,96,4,4,112,0.002197488160512434,152,280.0,,2,2,0.0036314253163000905,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_53_best_state.pt,"{'learning_rate': 0.0036314253163000905, 'lr_reduce': 0.6}",TPESampler,COMPLETE
54,0.046432409435510635,2025-04-25 01:06:06.073586,2025-04-25 01:07:28.358165,0 days 00:01:22.284579,0.08220606394691415,80,4,4,96,0.22329528246654753,64,4,4,96,0.13825684762298043,112,3,3,112,0.17247131821168876,176,296.0,,2,2,0.00646291910790409,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_54_best_state.pt,"{'learning_rate': 0.00646291910790409, 'lr_reduce': 0.6}",TPESampler,COMPLETE
55,0.04299120604991913,2025-04-25 01:07:11.202389,2025-04-25 01:08:22.897134,0 days 00:01:11.694745,0.10964166236213767,112,1,3,128,0.2531975567296682,80,4,4,96,0.248656505280651,128,4,4,64,0.0676657846939476,64,256.0,,2,1,0.005372023928238743,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_55_best_state.pt,"{'learning_rate': 0.005372023928238743, 'lr_reduce': 0.6}",TPESampler,COMPLETE
56,0.04567248001694679,2025-04-25 01:07:11.243870,2025-04-25 01:09:00.931939,0 days 00:01:49.688069,0.22254851280267857,160,1,4,32,0.19248706065564924,64,2,1,64,0.1277790202702692,96,4,4,128,0.13673410743090975,312,120.0,,2,2,0.0016568289301056973,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_56_best_state.pt,"{'learning_rate': 0.0016568289301056973, 'lr_reduce': 0.6}",TPESampler,COMPLETE
57,0.04210102930665016,2025-04-25 01:07:28.572392,2025-04-25 01:09:14.255510,0 days 00:01:45.683118,0.2635373443011658,64,1,4,32,0.2823680001443026,128,4,2,80,0.0305695869259099,112,4,4,112,0.049593144833016044,312,344.0,376.0,3,2,0.0018745881919310045,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_57_best_state.pt,"{'learning_rate': 0.0018745881919310045, 'lr_reduce': 0.6}",TPESampler,COMPLETE
58,0.050406962633132935,2025-04-25 01:08:23.056892,2025-04-25 01:10:17.340684,0 days 00:01:54.283792,0.2007774520090631,80,1,3,32,0.16229422399653426,128,3,1,128,0.15350547169555429,128,3,4,112,0.14636796307905475,360,240.0,,2,2,0.0011343282447875119,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_58_best_state.pt,"{'learning_rate': 0.0011343282447875119, 'lr_reduce': 0.6}",TPESampler,COMPLETE
59,0.24355043470859528,2025-04-25 01:09:01.064311,2025-04-25 01:10:41.398840,0 days 00:01:40.334529,0.21854459196788528,80,1,3,96,0.27616700119672516,96,4,3,128,0.20891546976863296,128,4,4,80,0.08618757946193105,64,216.0,120.0,3,1,0.0028080432370315898,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_59_best_state.pt,"{'learning_rate': 0.0028080432370315898, 'lr_reduce': 0.6}",TPESampler,COMPLETE
60,0.050696391612291336,2025-04-25 01:09:14.523884,2025-04-25 01:11:27.444956,0 days 00:02:12.921072,0.2211772989014465,64,1,4,32,0.28176610842106986,144,4,4,96,0.0757496624104497,128,3,4,128,0.05756094726955943,320,280.0,232.0,3,2,0.0012571920821860879,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_60_best_state.pt,"{'learning_rate': 0.0012571920821860879, 'lr_reduce': 0.6}",TPESampler,COMPLETE
61,0.05836593359708786,2025-04-25 01:10:17.586816,2025-04-25 01:11:42.081623,0 days 00:01:24.494807,0.2743653184828721,80,2,4,64,0.2985447492790694,160,4,1,80,0.0861471485310839,96,3,4,112,0.13575870394393652,232,256.0,328.0,3,2,0.004989592816131652,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_61_best_state.pt,"{'learning_rate': 0.004989592816131652, 'lr_reduce': 0.6}",TPESampler,COMPLETE
62,0.9379327893257141,2025-04-25 01:10:41.538862,2025-04-25 01:11:15.653070,0 days 00:00:34.114208,0.26048726775501946,80,1,4,32,0.19066060086716607,144,4,2,80,0.04738430648839559,112,4,3,96,0.0015484142558436567,48,416.0,192.0,3,2,0.0011128005146329443,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_62_best_state.pt,"{'learning_rate': 0.0011128005146329443, 'lr_reduce': 0.6}",TPESampler,COMPLETE
63,0.044508159160614014,2025-04-25 01:11:15.785023,2025-04-25 01:12:50.473679,0 days 00:01:34.688656,0.2977279586817848,128,1,3,48,0.14190352058460984,80,4,2,96,0.014578468799692098,96,4,3,128,0.036816380366480134,336,72.0,,2,2,0.002761902601580112,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_63_best_state.pt,"{'learning_rate': 0.002761902601580112, 'lr_reduce': 0.6}",TPESampler,COMPLETE
64,0.046737655997276306,2025-04-25 01:11:27.633611,2025-04-25 01:12:54.733080,0 days 00:01:27.099469,0.2632476571123341,64,1,4,32,0.2900033865459525,160,3,2,80,0.0426735058132417,112,4,4,80,0.10817325864165525,368,176.0,368.0,3,2,0.0016513160620097761,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_64_best_state.pt,"{'learning_rate': 0.0016513160620097761, 'lr_reduce': 0.6}",TPESampler,COMPLETE
65,0.04647254943847656,2025-04-25 01:11:42.220165,2025-04-25 01:13:06.277240,0 days 00:01:24.057075,0.08184006589088848,160,1,3,128,0.23576537451617116,64,4,3,128,0.23268318754950018,112,4,4,80,0.09111196158091836,176,288.0,,2,1,0.005106978019408259,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_65_best_state.pt,"{'learning_rate': 0.005106978019408259, 'lr_reduce': 0.6}",TPESampler,COMPLETE
66,0.13567577302455902,2025-04-25 01:12:50.788132,2025-04-25 01:16:10.892016,0 days 00:03:20.103884,0.1636612340070221,80,3,4,96,0.2286304025334306,80,3,3,80,0.16871803879797737,128,4,3,128,0.19650683329581192,360,80.0,,2,2,0.0016154715603842098,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_66_best_state.pt,"{'learning_rate': 0.0016154715603842098, 'lr_reduce': 0.6}",TPESampler,COMPLETE
67,0.048660095781087875,2025-04-25 01:12:54.872665,2025-04-25 01:15:23.928663,0 days 00:02:29.055998,0.2724662187288722,80,3,4,32,0.14170022568913088,96,2,1,112,0.1820136672076241,96,4,4,112,0.0600853265921609,312,,,1,2,0.0013924497709057442,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_67_best_state.pt,"{'learning_rate': 0.0013924497709057442, 'lr_reduce': 0.6}",TPESampler,COMPLETE
68,0.05462292954325676,2025-04-25 01:13:06.455922,2025-04-25 01:15:34.120487,0 days 00:02:27.664565,0.2554622103698046,64,2,4,48,0.21429173419547218,80,4,2,64,0.08538013318916993,128,4,4,128,0.09669078027494758,272,184.0,32.0,3,2,0.001349981690799733,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_68_best_state.pt,"{'learning_rate': 0.001349981690799733, 'lr_reduce': 0.6}",TPESampler,COMPLETE
69,0.04978780075907707,2025-04-25 01:15:24.360908,2025-04-25 01:17:09.622587,0 days 00:01:45.261679,0.12513026187329082,64,3,4,32,0.19484220240104846,80,4,1,112,0.0803634794662364,96,4,4,128,0.04620989121923561,288,,,1,2,0.0054632662754871076,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_69_best_state.pt,"{'learning_rate': 0.0054632662754871076, 'lr_reduce': 0.6}",TPESampler,COMPLETE
70,0.07038524001836777,2025-04-25 01:15:34.287428,2025-04-25 01:17:56.720577,0 days 00:02:22.433149,0.09620231439199527,160,1,3,128,0.19796550995876172,80,4,4,32,0.18794059234114496,128,4,3,80,0.06330413642459526,56,360.0,,2,1,0.0010947435668896498,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_70_best_state.pt,"{'learning_rate': 0.0010947435668896498, 'lr_reduce': 0.6}",TPESampler,COMPLETE
71,0.4508940577507019,2025-04-25 01:16:11.083961,2025-04-25 01:19:49.682122,0 days 00:03:38.598161,0.2240668770074979,144,4,4,64,0.27052721547488806,80,3,4,64,0.22458534727670434,128,4,3,128,0.08623023432507981,384,80.0,,2,2,0.0073457505137140685,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_71_best_state.pt,"{'learning_rate': 0.0073457505137140685, 'lr_reduce': 0.6}",TPESampler,COMPLETE
72,0.05006247013807297,2025-04-25 01:17:09.964556,2025-04-25 01:18:38.597096,0 days 00:01:28.632540,0.26974789588106785,96,1,4,64,0.2782383444096706,128,4,2,32,0.008908788762709122,64,3,3,112,0.013843007641283045,280,168.0,,2,2,0.003525187472241293,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_72_best_state.pt,"{'learning_rate': 0.003525187472241293, 'lr_reduce': 0.6}",TPESampler,COMPLETE
73,0.04866332188248634,2025-04-25 01:17:56.925979,2025-04-25 01:19:40.695866,0 days 00:01:43.769887,0.19432507338386495,112,2,3,112,0.2684421959606524,64,4,4,64,0.29073020876708067,112,3,4,96,0.030954254975434768,144,344.0,432.0,3,1,0.0032114684415155653,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_73_best_state.pt,"{'learning_rate': 0.0032114684415155653, 'lr_reduce': 0.6}",TPESampler,COMPLETE
74,0.040684670209884644,2025-04-25 01:18:38.732951,2025-04-25 01:20:05.410945,0 days 00:01:26.677994,0.06955388951231019,80,1,3,112,0.20862244710710087,96,4,4,96,0.19805580874732656,112,4,4,48,0.010216563707909354,104,344.0,416.0,3,1,0.006157173630329089,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_74_best_state.pt,"{'learning_rate': 0.006157173630329089, 'lr_reduce': 0.6}",TPESampler,COMPLETE
75,0.057320330291986465,2025-04-25 01:19:40.845804,2025-04-25 01:21:48.251737,0 days 00:02:07.405933,0.12352423429572153,128,2,4,128,0.20964526598309555,64,2,3,96,0.08424118501712222,112,4,3,96,0.05530622102390381,120,296.0,432.0,3,2,0.0028944081557212343,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_75_best_state.pt,"{'learning_rate': 0.0028944081557212343, 'lr_reduce': 0.6}",TPESampler,COMPLETE
76,0.04598967730998993,2025-04-25 01:19:49.931043,2025-04-25 01:22:18.763255,0 days 00:02:28.832212,0.11271535075315937,112,3,4,64,0.29643840756691864,112,4,4,96,0.052976702736343126,128,4,2,80,0.1471063424804232,504,384.0,328.0,3,2,0.004091340130404443,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_76_best_state.pt,"{'learning_rate': 0.004091340130404443, 'lr_reduce': 0.6}",TPESampler,COMPLETE
77,0.05717973783612251,2025-04-25 01:20:05.540877,2025-04-25 01:21:56.952706,0 days 00:01:51.411829,0.1096217028652147,96,1,2,112,0.23348209955299556,128,4,3,96,0.22632603432295614,80,4,4,32,0.055654313601869725,64,264.0,360.0,3,1,0.004852984777683129,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_77_best_state.pt,"{'learning_rate': 0.004852984777683129, 'lr_reduce': 0.6}",TPESampler,COMPLETE
78,0.14318817853927612,2025-04-25 01:21:48.400244,2025-04-25 01:22:24.154007,0 days 00:00:35.753763,0.12286951029615559,128,1,2,128,0.2936097507389963,64,4,4,96,0.19466153431800218,128,4,4,48,0.09526407486018865,64,104.0,,2,1,0.004527984000778712,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_78_best_state.pt,"{'learning_rate': 0.004527984000778712, 'lr_reduce': 0.6}",TPESampler,COMPLETE
79,0.043924812227487564,2025-04-25 01:21:57.159151,2025-04-25 01:24:10.739365,0 days 00:02:13.580214,0.28674166971747117,80,1,4,32,0.2988890329652688,160,4,1,112,0.017891583541189183,128,4,4,128,0.049881647099325056,176,352.0,,2,2,0.0018201326988900863,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_79_best_state.pt,"{'learning_rate': 0.0018201326988900863, 'lr_reduce': 0.6}",TPESampler,COMPLETE
80,0.047057803720235825,2025-04-25 01:22:19.006737,2025-04-25 01:24:17.207530,0 days 00:01:58.200793,0.10578313267754298,64,1,3,80,0.15596899564806438,128,3,4,112,0.24256041366256192,112,3,4,48,0.044998535644163534,104,168.0,,2,1,0.005077859308234812,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_80_best_state.pt,"{'learning_rate': 0.005077859308234812, 'lr_reduce': 0.6}",TPESampler,COMPLETE
81,0.04132532328367233,2025-04-25 01:22:24.346274,2025-04-25 01:24:21.500449,0 days 00:01:57.154175,0.10697854665358122,64,1,4,96,0.18737823778264076,96,4,4,80,0.2792025490305933,128,4,4,32,0.010610297015899332,328,256.0,312.0,3,1,0.003066019754973154,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_81_best_state.pt,"{'learning_rate': 0.003066019754973154, 'lr_reduce': 0.6}",TPESampler,COMPLETE
82,0.04980742186307907,2025-04-25 01:24:11.000316,2025-04-25 01:26:01.193319,0 days 00:01:50.193003,0.00587403010610954,144,1,4,80,0.09285042046505992,80,4,3,128,0.20574941579482084,128,3,3,128,0.2625969010040739,216,344.0,,2,1,0.004168744210519138,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_82_best_state.pt,"{'learning_rate': 0.004168744210519138, 'lr_reduce': 0.6}",TPESampler,COMPLETE
83,0.053697049617767334,2025-04-25 01:24:17.414903,2025-04-25 01:26:23.947280,0 days 00:02:06.532377,0.21643487339143574,192,1,3,32,0.29718704347619535,128,3,1,128,0.04999713832604463,112,3,4,128,0.02199438375062363,128,392.0,,2,2,0.0012767975600366367,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_83_best_state.pt,"{'learning_rate': 0.0012767975600366367, 'lr_reduce': 0.6}",TPESampler,COMPLETE
84,0.044248662889003754,2025-04-25 01:24:21.749253,2025-04-25 01:26:04.647314,0 days 00:01:42.898061,0.17239243861127374,80,1,4,96,0.23940087928965553,96,4,4,64,0.2628229641857732,128,4,4,32,0.0283845846755544,312,248.0,288.0,3,1,0.003768735348851502,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_84_best_state.pt,"{'learning_rate': 0.003768735348851502, 'lr_reduce': 0.6}",TPESampler,COMPLETE
85,0.04745568707585335,2025-04-25 01:26:01.350453,2025-04-25 01:28:01.256025,0 days 00:01:59.905572,0.06908126500106049,112,1,4,80,0.12715634693198716,96,4,4,112,0.20246123991849985,112,4,4,32,0.06729534173090604,440,240.0,376.0,3,1,0.00181123734330358,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_85_best_state.pt,"{'learning_rate': 0.00181123734330358, 'lr_reduce': 0.6}",TPESampler,COMPLETE
86,0.051003534346818924,2025-04-25 01:26:04.818399,2025-04-25 01:27:28.408097,0 days 00:01:23.589698,0.07153330725868563,96,1,3,96,0.23721535502601365,96,3,4,96,0.19687578340694967,112,4,3,48,0.03453512736388403,160,272.0,296.0,3,1,0.006220623561783689,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_86_best_state.pt,"{'learning_rate': 0.006220623561783689, 'lr_reduce': 0.6}",TPESampler,COMPLETE
87,0.45699548721313477,2025-04-25 01:26:24.212960,2025-04-25 01:28:24.595259,0 days 00:02:00.382299,0.013565316039952403,80,1,3,128,0.22713174969006494,64,4,4,80,0.09860505866466143,112,4,4,32,0.04293589532361491,176,136.0,392.0,3,1,0.0013665059137814963,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_87_best_state.pt,"{'learning_rate': 0.0013665059137814963, 'lr_reduce': 0.6}",TPESampler,COMPLETE
88,0.04937012493610382,2025-04-25 01:27:28.569847,2025-04-25 01:29:09.715964,0 days 00:01:41.146117,0.19249474139519712,96,1,4,96,0.22526384530308852,128,4,4,96,0.20620131628424904,128,4,3,112,0.26601709315830724,216,288.0,,2,1,0.005764389043113928,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_88_best_state.pt,"{'learning_rate': 0.005764389043113928, 'lr_reduce': 0.6}",TPESampler,COMPLETE
89,0.9198073744773865,2025-04-25 01:28:01.514006,2025-04-25 01:28:33.898927,0 days 00:00:32.384921,0.12503453910503176,64,2,3,112,0.11662889970700512,112,4,3,80,0.28693792806546536,128,4,4,64,0.006489114885814255,344,48.0,392.0,3,1,0.0010453868616427766,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_89_best_state.pt,"{'learning_rate': 0.0010453868616427766, 'lr_reduce': 0.6}",TPESampler,COMPLETE
90,0.047499142587184906,2025-04-25 01:28:24.737357,2025-04-25 01:29:57.788955,0 days 00:01:33.051598,0.221157769751193,96,2,4,64,0.20173587139618146,80,3,1,96,0.23255197905000533,112,4,3,128,0.006858119717348225,336,216.0,,2,2,0.002343848356964717,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_90_best_state.pt,"{'learning_rate': 0.002343848356964717, 'lr_reduce': 0.6}",TPESampler,COMPLETE
91,0.18995201587677002,2025-04-25 01:28:34.043719,2025-04-25 01:31:21.378018,0 days 00:02:47.334299,0.02527294219537836,112,1,4,96,0.29383683088803714,112,3,4,80,0.16778928690059977,128,2,2,112,0.28402737411783685,104,312.0,,2,1,0.0009056591320338886,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_91_best_state.pt,"{'learning_rate': 0.0009056591320338886, 'lr_reduce': 0.6}",TPESampler,COMPLETE
92,0.9745410084724426,2025-04-25 01:29:09.979088,2025-04-25 01:29:33.080456,0 days 00:00:23.101368,0.27046098809814584,64,1,4,32,0.17165342984491505,112,4,2,80,0.021262812588731465,96,3,3,112,0.014515225962354439,400,144.0,280.0,3,2,0.0004551176003166331,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_92_best_state.pt,"{'learning_rate': 0.0004551176003166331, 'lr_reduce': 0.6}",TPESampler,COMPLETE
93,0.05379567667841911,2025-04-25 01:29:33.284706,2025-04-25 01:31:48.406031,0 days 00:02:15.121325,0.26441842156727746,64,1,3,32,0.17177751245284184,192,4,1,112,0.004510729685266739,112,4,3,128,0.0859534335757658,224,,,1,2,0.0032220166070959294,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_93_best_state.pt,"{'learning_rate': 0.0032220166070959294, 'lr_reduce': 0.6}",TPESampler,COMPLETE
94,0.05260016396641731,2025-04-25 01:29:58.038842,2025-04-25 01:31:58.440967,0 days 00:02:00.402125,0.27515733590579733,144,1,4,48,0.26954341929894426,256,4,1,112,0.05153969009104775,112,3,4,112,0.029565044623176964,136,384.0,,2,2,0.005017522425162568,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_94_best_state.pt,"{'learning_rate': 0.005017522425162568, 'lr_reduce': 0.6}",TPESampler,COMPLETE
95,0.25850844383239746,2025-04-25 01:31:21.582618,2025-04-25 01:32:03.204056,0 days 00:00:41.621438,0.18964633635531639,160,1,4,128,0.20981956134317392,96,4,4,96,0.2908793777722166,112,4,3,64,0.02132092012263146,32,336.0,424.0,3,1,0.003579613028469014,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_95_best_state.pt,"{'learning_rate': 0.003579613028469014, 'lr_reduce': 0.6}",TPESampler,COMPLETE
96,0.10865041613578796,2025-04-25 01:31:48.612210,2025-04-25 01:34:15.030088,0 days 00:02:26.417878,0.1276612262431696,64,3,4,64,0.2925294142104805,64,3,4,64,0.13537993206235835,80,4,3,128,0.09634601824502724,304,,,1,2,0.0027024311849309845,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_96_best_state.pt,"{'learning_rate': 0.0027024311849309845, 'lr_reduce': 0.6}",TPESampler,COMPLETE
97,0.060446273535490036,2025-04-25 01:31:58.635928,2025-04-25 01:33:56.031564,0 days 00:01:57.395636,0.028495006608158714,128,2,2,64,0.2914815080860206,64,4,3,96,0.2535138296802798,128,3,4,80,0.04564100446778495,32,336.0,416.0,3,2,0.004397635057496917,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_97_best_state.pt,"{'learning_rate': 0.004397635057496917, 'lr_reduce': 0.6}",TPESampler,COMPLETE
98,0.0475652776658535,2025-04-25 01:32:03.340294,2025-04-25 01:33:34.901721,0 days 00:01:31.561427,0.018888882230490303,144,2,3,112,0.2467543335054822,64,4,4,128,0.20351019121863737,128,3,4,96,0.014148203658716121,120,312.0,,2,1,0.00632701815556968,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_98_best_state.pt,"{'learning_rate': 0.00632701815556968, 'lr_reduce': 0.6}",TPESampler,COMPLETE
99,0.32321155071258545,2025-04-25 01:33:35.095556,2025-04-25 01:36:53.022821,0 days 00:03:17.927265,0.20299607290214666,80,1,4,32,0.2538682047685106,128,4,2,96,0.0998760512307604,128,3,4,112,0.030749074063735168,80,,,1,2,0.00046102303726882504,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_99_best_state.pt,"{'learning_rate': 0.00046102303726882504, 'lr_reduce': 0.6}",TPESampler,COMPLETE
100,0.061805397272109985,2025-04-25 01:33:56.233124,2025-04-25 01:36:54.091573,0 days 00:02:57.858449,0.14377881063425238,64,2,3,128,0.1981333722914996,96,4,3,64,0.12676583178226342,96,4,3,112,0.10251509155912714,112,408.0,,2,2,0.00690526866978681,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_100_best_state.pt,"{'learning_rate': 0.00690526866978681, 'lr_reduce': 0.6}",TPESampler,COMPLETE
101,0.044217295944690704,2025-04-25 01:34:15.279473,2025-04-25 01:37:17.728779,0 days 00:03:02.449306,0.1349718409127353,144,3,4,32,0.25678883710010914,96,2,2,80,0.1928380501900974,112,4,4,128,0.10355607339437438,328,,,1,2,0.005130325598078744,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_101_best_state.pt,"{'learning_rate': 0.005130325598078744, 'lr_reduce': 0.6}",TPESampler,COMPLETE
102,0.046580083668231964,2025-04-25 01:36:53.172841,2025-04-25 01:38:14.350235,0 days 00:01:21.177394,0.02276972872535858,112,2,4,96,0.2064624849196493,128,3,3,64,0.2768238946739202,112,3,2,32,0.0931423333001278,320,248.0,240.0,3,1,0.0028547553911031547,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_102_best_state.pt,"{'learning_rate': 0.0028547553911031547, 'lr_reduce': 0.6}",TPESampler,COMPLETE
103,0.04993541166186333,2025-04-25 01:36:54.240810,2025-04-25 01:39:03.384368,0 days 00:02:09.143558,0.22606790231662538,96,1,4,96,0.11607118734946548,112,4,4,32,0.27948572732861043,128,4,3,32,0.027867206843850346,328,240.0,280.0,3,2,0.0028593177632909262,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_103_best_state.pt,"{'learning_rate': 0.0028593177632909262, 'lr_reduce': 0.6}",TPESampler,COMPLETE
104,0.04933039844036102,2025-04-25 01:37:17.941100,2025-04-25 01:39:20.731043,0 days 00:02:02.789943,0.15455914257830508,176,3,4,32,0.27985107188611436,96,1,3,96,0.08363942502965857,96,4,4,112,0.13284927900717236,336,336.0,,2,2,0.0027762235265723777,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_104_best_state.pt,"{'learning_rate': 0.0027762235265723777, 'lr_reduce': 0.6}",TPESampler,COMPLETE
105,0.03795752674341202,2025-04-25 01:38:14.480049,2025-04-25 01:39:59.954012,0 days 00:01:45.473963,0.2893012457096847,112,1,4,32,0.28695951790869817,112,4,1,112,0.046678346020117154,128,4,4,96,0.07355854842121906,240,112.0,,2,2,0.002434876150235922,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_105_best_state.pt,"{'learning_rate': 0.002434876150235922, 'lr_reduce': 0.6}",TPESampler,COMPLETE
106,0.04700727388262749,2025-04-25 01:39:03.577043,2025-04-25 01:41:52.687942,0 days 00:02:49.110899,0.1344137551344886,96,2,4,64,0.22171666599945355,96,2,2,96,0.1517605083402684,128,4,4,128,0.1018468239583401,416,,,1,2,0.0030162232295438234,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_106_best_state.pt,"{'learning_rate': 0.0030162232295438234, 'lr_reduce': 0.6}",TPESampler,COMPLETE
107,0.3341323137283325,2025-04-25 01:39:20.876653,2025-04-25 01:43:27.450114,0 days 00:04:06.573461,0.12813473599860292,128,2,4,32,0.2975679075429084,128,2,2,64,0.21961524195099108,80,3,3,128,0.1862725322008517,312,,,1,1,0.007133441173219694,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_107_best_state.pt,"{'learning_rate': 0.007133441173219694, 'lr_reduce': 0.6}",TPESampler,COMPLETE
