number,value,datetime_start,datetime_complete,duration,params_final_dropout,params_mlp_dim_00,params_mlp_dim_01,params_mlp_dim_02,params_mlp_dim_03,params_mlp_n_layers,params_train_learning_rate,params_train_lr_reduce,user_attrs_best_state_dict_path,user_attrs_training_params,system_attrs_auto:sampler,state
85,0.08258365094661713,2025-04-25 17:01:54.482010,2025-04-25 17:02:04.156818,0 days 00:00:09.674808,0.03102492775426252,128,512,224.0,400.0,4,0.007125599962543171,0.6,checkpoints/mlp_Pc_trial_85_best_state.pt,"{'learning_rate': 0.007125599962543171, 'lr_reduce': 0.6}",TPESampler,COMPLETE
86,0.08891472965478897,2025-04-25 17:01:59.241479,2025-04-25 17:02:06.441347,0 days 00:00:07.199868,0.036359499493104894,288,128,,,2,0.00926513837280223,0.6,checkpoints/mlp_Pc_trial_86_best_state.pt,"{'learning_rate': 0.00926513837280223, 'lr_reduce': 0.6}",TPESampler,COMPLETE
87,0.06068120896816254,2025-04-25 17:02:00.682890,2025-04-25 17:02:14.791116,0 days 00:00:14.108226,0.03766514617097656,80,352,368.0,,3,0.002221612495249438,0.6,checkpoints/mlp_Pc_trial_87_best_state.pt,"{'learning_rate': 0.002221612495249438, 'lr_reduce': 0.6}",TPESampler,COMPLETE
88,0.06990233063697815,2025-04-25 17:02:04.400703,2025-04-25 17:02:15.237069,0 days 00:00:10.836366,0.0069673247764570154,80,448,352.0,,3,0.0020735331358508456,0.6,checkpoints/mlp_Pc_trial_88_best_state.pt,"{'learning_rate': 0.0020735331358508456, 'lr_reduce': 0.6}",TPESampler,COMPLETE
89,0.07081522047519684,2025-04-25 17:02:06.651620,2025-04-25 17:02:18.869457,0 days 00:00:12.217837,0.013756701635351034,208,448,304.0,,3,0.0038383149232468217,0.6,checkpoints/mlp_Pc_trial_89_best_state.pt,"{'learning_rate': 0.0038383149232468217, 'lr_reduce': 0.6}",TPESampler,COMPLETE
90,0.07636630535125732,2025-04-25 17:02:15.021837,2025-04-25 17:02:26.620280,0 days 00:00:11.598443,0.03464377493869322,48,448,400.0,,3,0.0035724092805857516,0.6,checkpoints/mlp_Pc_trial_90_best_state.pt,"{'learning_rate': 0.0035724092805857516, 'lr_reduce': 0.6}",TPESampler,COMPLETE
91,0.08675023168325424,2025-04-25 17:02:15.473851,2025-04-25 17:02:29.260477,0 days 00:00:13.786626,0.19545732404398178,512,384,,,2,0.0022490409206315444,0.6,checkpoints/mlp_Pc_trial_91_best_state.pt,"{'learning_rate': 0.0022490409206315444, 'lr_reduce': 0.6}",TPESampler,COMPLETE
92,0.07149780541658401,2025-04-25 17:02:19.184967,2025-04-25 17:02:29.338690,0 days 00:00:10.153723,0.02396860850847128,192,480,368.0,,3,0.0032984349315510982,0.6,checkpoints/mlp_Pc_trial_92_best_state.pt,"{'learning_rate': 0.0032984349315510982, 'lr_reduce': 0.6}",TPESampler,COMPLETE
93,0.06555339694023132,2025-04-25 17:02:26.858432,2025-04-25 17:02:42.021732,0 days 00:00:15.163300,0.000999342446756481,144,448,368.0,48.0,4,0.0010446703962578036,0.6,checkpoints/mlp_Pc_trial_93_best_state.pt,"{'learning_rate': 0.0010446703962578036, 'lr_reduce': 0.6}",TPESampler,COMPLETE
94,0.06953950226306915,2025-04-25 17:02:29.488480,2025-04-25 17:02:42.473377,0 days 00:00:12.984897,0.01637769062987597,32,480,352.0,,3,0.0030749305048108767,0.6,checkpoints/mlp_Pc_trial_94_best_state.pt,"{'learning_rate': 0.0030749305048108767, 'lr_reduce': 0.6}",TPESampler,COMPLETE
95,0.08078402280807495,2025-04-25 17:02:29.544504,2025-04-25 17:02:38.889550,0 days 00:00:09.345046,0.0015407729468967686,128,480,352.0,,3,0.003941536009554666,0.6,checkpoints/mlp_Pc_trial_95_best_state.pt,"{'learning_rate': 0.003941536009554666, 'lr_reduce': 0.6}",TPESampler,COMPLETE
96,0.10555047541856766,2025-04-25 17:02:39.163207,2025-04-25 17:03:13.961766,0 days 00:00:34.798559,0.062422042025366886,144,496,448.0,,3,0.00010648012840288033,0.6,checkpoints/mlp_Pc_trial_96_best_state.pt,"{'learning_rate': 0.00010648012840288033, 'lr_reduce': 0.6}",TPESampler,COMPLETE
97,0.07142437994480133,2025-04-25 17:02:42.252950,2025-04-25 17:03:06.712494,0 days 00:00:24.459544,0.033157658307197774,208,480,400.0,32.0,4,0.0007826071686954523,0.6,checkpoints/mlp_Pc_trial_97_best_state.pt,"{'learning_rate': 0.0007826071686954523, 'lr_reduce': 0.6}",TPESampler,COMPLETE
98,0.13308085501194,2025-04-25 17:02:42.724299,2025-04-25 17:03:19.635665,0 days 00:00:36.911366,0.09757138715518096,512,448,400.0,64.0,4,0.00011291680135442429,0.6,checkpoints/mlp_Pc_trial_98_best_state.pt,"{'learning_rate': 0.00011291680135442429, 'lr_reduce': 0.6}",TPESampler,COMPLETE
99,0.09340231120586395,2025-04-25 17:03:06.956836,2025-04-25 17:03:17.330474,0 days 00:00:10.373638,0.1375905258317573,464,64,368.0,144.0,4,0.0014742659079688106,0.6,checkpoints/mlp_Pc_trial_99_best_state.pt,"{'learning_rate': 0.0014742659079688106, 'lr_reduce': 0.6}",TPESampler,COMPLETE
100,0.08339542895555496,2025-04-25 17:03:14.257422,2025-04-25 17:03:26.098317,0 days 00:00:11.840895,0.036309037416525254,48,448,368.0,32.0,4,0.001218581444758511,0.6,checkpoints/mlp_Pc_trial_100_best_state.pt,"{'learning_rate': 0.001218581444758511, 'lr_reduce': 0.6}",TPESampler,COMPLETE
101,0.07541004568338394,2025-04-25 17:03:17.545375,2025-04-25 17:03:28.244605,0 days 00:00:10.699230,0.049194693059116716,144,336,368.0,176.0,4,0.0019353027466513135,0.6,checkpoints/mlp_Pc_trial_101_best_state.pt,"{'learning_rate': 0.0019353027466513135, 'lr_reduce': 0.6}",TPESampler,COMPLETE
102,0.08872758597135544,2025-04-25 17:03:19.883655,2025-04-25 17:03:29.110713,0 days 00:00:09.227058,0.08510657396701776,32,384,432.0,,3,0.002022424380984287,0.6,checkpoints/mlp_Pc_trial_102_best_state.pt,"{'learning_rate': 0.002022424380984287, 'lr_reduce': 0.6}",TPESampler,COMPLETE
103,0.07281690090894699,2025-04-25 17:03:26.325857,2025-04-25 17:03:41.434811,0 days 00:00:15.108954,0.015162269020915952,96,400,352.0,32.0,4,0.0004059169387213531,0.6,checkpoints/mlp_Pc_trial_103_best_state.pt,"{'learning_rate': 0.0004059169387213531, 'lr_reduce': 0.6}",TPESampler,COMPLETE
104,0.08044172823429108,2025-04-25 17:03:28.487855,2025-04-25 17:03:40.820505,0 days 00:00:12.332650,0.05692828156134306,32,512,,,2,0.003736076443521676,0.6,checkpoints/mlp_Pc_trial_104_best_state.pt,"{'learning_rate': 0.003736076443521676, 'lr_reduce': 0.6}",TPESampler,COMPLETE
105,0.08280499279499054,2025-04-25 17:03:29.394287,2025-04-25 17:03:40.755955,0 days 00:00:11.361668,0.014755050800578423,32,512,80.0,,3,0.0015783081675877777,0.6,checkpoints/mlp_Pc_trial_105_best_state.pt,"{'learning_rate': 0.0015783081675877777, 'lr_reduce': 0.6}",TPESampler,COMPLETE
106,0.1817973405122757,2025-04-25 17:03:40.956344,2025-04-25 17:04:03.714457,0 days 00:00:22.758113,0.2955756897543211,256,288,352.0,,3,0.00015794926198153998,0.6,checkpoints/mlp_Pc_trial_106_best_state.pt,"{'learning_rate': 0.00015794926198153998, 'lr_reduce': 0.6}",TPESampler,COMPLETE
107,0.06804680079221725,2025-04-25 17:03:41.014704,2025-04-25 17:03:52.373443,0 days 00:00:11.358739,0.01073473181964216,80,192,352.0,128.0,4,0.005977779605230182,0.6,checkpoints/mlp_Pc_trial_107_best_state.pt,"{'learning_rate': 0.005977779605230182, 'lr_reduce': 0.6}",TPESampler,COMPLETE
108,0.07273387908935547,2025-04-25 17:03:41.731393,2025-04-25 17:03:55.232186,0 days 00:00:13.500793,0.0010437210693487774,144,464,464.0,336.0,4,0.0007240048753190379,0.6,checkpoints/mlp_Pc_trial_108_best_state.pt,"{'learning_rate': 0.0007240048753190379, 'lr_reduce': 0.6}",TPESampler,COMPLETE
109,0.07892299443483353,2025-04-25 17:03:52.613178,2025-04-25 17:04:02.075156,0 days 00:00:09.461978,0.020950203363642443,144,240,352.0,144.0,4,0.005923907309963219,0.6,checkpoints/mlp_Pc_trial_109_best_state.pt,"{'learning_rate': 0.005923907309963219, 'lr_reduce': 0.6}",TPESampler,COMPLETE
110,0.07581601291894913,2025-04-25 17:03:55.553593,2025-04-25 17:04:06.046571,0 days 00:00:10.492978,0.01019674490556953,64,352,336.0,,3,0.0028771131424935744,0.6,checkpoints/mlp_Pc_trial_110_best_state.pt,"{'learning_rate': 0.0028771131424935744, 'lr_reduce': 0.6}",TPESampler,COMPLETE
111,0.06650425493717194,2025-04-25 17:04:02.352991,2025-04-25 17:04:12.331276,0 days 00:00:09.978285,0.010562636447506484,80,208,400.0,112.0,4,0.004110899767459988,0.6,checkpoints/mlp_Pc_trial_111_best_state.pt,"{'learning_rate': 0.004110899767459988, 'lr_reduce': 0.6}",TPESampler,COMPLETE
112,0.07782512158155441,2025-04-25 17:04:03.992661,2025-04-25 17:04:18.200323,0 days 00:00:14.207662,0.015196158811060543,32,288,320.0,112.0,4,0.0009925085235470807,0.6,checkpoints/mlp_Pc_trial_112_best_state.pt,"{'learning_rate': 0.0009925085235470807, 'lr_reduce': 0.6}",TPESampler,COMPLETE
113,0.0855870321393013,2025-04-25 17:04:06.281023,2025-04-25 17:04:22.204172,0 days 00:00:15.923149,0.019540090439240484,144,432,,,2,0.0007894007402351635,0.6,checkpoints/mlp_Pc_trial_113_best_state.pt,"{'learning_rate': 0.0007894007402351635, 'lr_reduce': 0.6}",TPESampler,COMPLETE
114,0.06690670549869537,2025-04-25 17:04:12.586386,2025-04-25 17:04:22.272649,0 days 00:00:09.686263,0.03840363089154127,48,192,432.0,112.0,4,0.007735605291746613,0.6,checkpoints/mlp_Pc_trial_114_best_state.pt,"{'learning_rate': 0.007735605291746613, 'lr_reduce': 0.6}",TPESampler,COMPLETE
115,0.07354945689439774,2025-04-25 17:04:18.459984,2025-04-25 17:04:25.594917,0 days 00:00:07.134933,0.0006360721930807438,80,224,400.0,128.0,4,0.004149729143054936,0.6,checkpoints/mlp_Pc_trial_115_best_state.pt,"{'learning_rate': 0.004149729143054936, 'lr_reduce': 0.6}",TPESampler,COMPLETE
116,0.06618832796812057,2025-04-25 17:04:22.439943,2025-04-25 17:04:33.846514,0 days 00:00:11.406571,0.0017837611430583846,32,64,480.0,112.0,4,0.0017319403039053108,0.6,checkpoints/mlp_Pc_trial_116_best_state.pt,"{'learning_rate': 0.0017319403039053108, 'lr_reduce': 0.6}",TPESampler,COMPLETE
117,0.06839842349290848,2025-04-25 17:04:22.496058,2025-04-25 17:04:29.821606,0 days 00:00:07.325548,0.010742001082061838,160,128,512.0,128.0,4,0.006624140042833057,0.6,checkpoints/mlp_Pc_trial_117_best_state.pt,"{'learning_rate': 0.006624140042833057, 'lr_reduce': 0.6}",TPESampler,COMPLETE
118,0.08415313065052032,2025-04-25 17:04:25.830630,2025-04-25 17:04:36.100386,0 days 00:00:10.269756,0.06225557019326571,64,224,432.0,112.0,4,0.006660768185712997,0.6,checkpoints/mlp_Pc_trial_118_best_state.pt,"{'learning_rate': 0.006660768185712997, 'lr_reduce': 0.6}",TPESampler,COMPLETE
119,0.08395273238420486,2025-04-25 17:04:30.045965,2025-04-25 17:04:39.862414,0 days 00:00:09.816449,0.01564823716577338,176,48,448.0,,3,0.0034429227345212344,0.6,checkpoints/mlp_Pc_trial_119_best_state.pt,"{'learning_rate': 0.0034429227345212344, 'lr_reduce': 0.6}",TPESampler,COMPLETE
120,0.0783441886305809,2025-04-25 17:04:34.229975,2025-04-25 17:04:49.904310,0 days 00:00:15.674335,0.05060365957869284,32,144,512.0,128.0,4,0.0011018968679034177,0.6,checkpoints/mlp_Pc_trial_120_best_state.pt,"{'learning_rate': 0.0011018968679034177, 'lr_reduce': 0.6}",TPESampler,COMPLETE
121,0.0909213200211525,2025-04-25 17:04:36.355809,2025-04-25 17:04:43.428429,0 days 00:00:07.072620,0.04595895440693257,192,128,512.0,112.0,4,0.004777273599221292,0.6,checkpoints/mlp_Pc_trial_121_best_state.pt,"{'learning_rate': 0.004777273599221292, 'lr_reduce': 0.6}",TPESampler,COMPLETE
122,0.0769466757774353,2025-04-25 17:04:40.088337,2025-04-25 17:04:48.310818,0 days 00:00:08.222481,0.006676859633313992,80,128,496.0,112.0,4,0.003115319127839623,0.6,checkpoints/mlp_Pc_trial_122_best_state.pt,"{'learning_rate': 0.003115319127839623, 'lr_reduce': 0.6}",TPESampler,COMPLETE
123,0.09913056343793869,2025-04-25 17:04:43.692649,2025-04-25 17:04:49.409627,0 days 00:00:05.716978,0.037032706286944474,112,128,512.0,112.0,4,0.009003963481401592,0.6,checkpoints/mlp_Pc_trial_123_best_state.pt,"{'learning_rate': 0.009003963481401592, 'lr_reduce': 0.6}",TPESampler,COMPLETE
124,0.09016736596822739,2025-04-25 17:04:48.524976,2025-04-25 17:04:57.644436,0 days 00:00:09.119460,0.10625026962539956,112,32,448.0,96.0,4,0.0020425655180422906,0.6,checkpoints/mlp_Pc_trial_124_best_state.pt,"{'learning_rate': 0.0020425655180422906, 'lr_reduce': 0.6}",TPESampler,COMPLETE
125,0.07830358296632767,2025-04-25 17:04:49.648253,2025-04-25 17:05:00.785083,0 days 00:00:11.136830,0.02907775057948032,32,160,448.0,96.0,4,0.006252916625191617,0.6,checkpoints/mlp_Pc_trial_125_best_state.pt,"{'learning_rate': 0.006252916625191617, 'lr_reduce': 0.6}",TPESampler,COMPLETE
126,0.06420177966356277,2025-04-25 17:04:50.203293,2025-04-25 17:04:59.141469,0 days 00:00:08.938176,0.011708111017529686,176,96,464.0,176.0,4,0.007971362749278321,0.6,checkpoints/mlp_Pc_trial_126_best_state.pt,"{'learning_rate': 0.007971362749278321, 'lr_reduce': 0.6}",TPESampler,COMPLETE
127,0.07974088191986084,2025-04-25 17:04:58.090740,2025-04-25 17:05:08.590081,0 days 00:00:10.499341,0.0027227876310645595,112,144,432.0,80.0,4,0.0013603342758818845,0.6,checkpoints/mlp_Pc_trial_127_best_state.pt,"{'learning_rate': 0.0013603342758818845, 'lr_reduce': 0.6}",TPESampler,COMPLETE
128,0.08416852355003357,2025-04-25 17:04:59.392372,2025-04-25 17:05:06.692292,0 days 00:00:07.299920,0.03723236629255429,272,112,512.0,208.0,4,0.00753634687988937,0.6,checkpoints/mlp_Pc_trial_128_best_state.pt,"{'learning_rate': 0.00753634687988937, 'lr_reduce': 0.6}",TPESampler,COMPLETE
129,0.07389524579048157,2025-04-25 17:05:01.046373,2025-04-25 17:05:12.025039,0 days 00:00:10.978666,0.0025746495475532987,32,32,448.0,176.0,4,0.001286260078193602,0.6,checkpoints/mlp_Pc_trial_129_best_state.pt,"{'learning_rate': 0.001286260078193602, 'lr_reduce': 0.6}",TPESampler,COMPLETE
130,0.08632698655128479,2025-04-25 17:05:06.895420,2025-04-25 17:05:13.390538,0 days 00:00:06.495118,0.049241270448564085,176,112,464.0,176.0,4,0.005643657319719462,0.6,checkpoints/mlp_Pc_trial_130_best_state.pt,"{'learning_rate': 0.005643657319719462, 'lr_reduce': 0.6}",TPESampler,COMPLETE
131,0.06446266919374466,2025-04-25 17:05:08.826650,2025-04-25 17:05:21.119757,0 days 00:00:12.293107,0.022340608934898747,128,32,432.0,160.0,4,0.003333756678047398,0.6,checkpoints/mlp_Pc_trial_131_best_state.pt,"{'learning_rate': 0.003333756678047398, 'lr_reduce': 0.6}",TPESampler,COMPLETE
132,0.09915900975465775,2025-04-25 17:05:12.251147,2025-04-25 17:05:21.618886,0 days 00:00:09.367739,0.2907799007109121,64,320,,,2,0.0028266222745563434,0.6,checkpoints/mlp_Pc_trial_132_best_state.pt,"{'learning_rate': 0.0028266222745563434, 'lr_reduce': 0.6}",TPESampler,COMPLETE
133,0.0860016867518425,2025-04-25 17:05:13.627256,2025-04-25 17:05:20.434244,0 days 00:00:06.806988,0.010403332123474334,224,144,448.0,96.0,4,0.007768416974284945,0.6,checkpoints/mlp_Pc_trial_133_best_state.pt,"{'learning_rate': 0.007768416974284945, 'lr_reduce': 0.6}",TPESampler,COMPLETE
134,0.06869129091501236,2025-04-25 17:05:20.679169,2025-04-25 17:05:29.518106,0 days 00:00:08.838937,0.06863670697009312,48,192,432.0,192.0,4,0.00471125794333279,0.6,checkpoints/mlp_Pc_trial_134_best_state.pt,"{'learning_rate': 0.00471125794333279, 'lr_reduce': 0.6}",TPESampler,COMPLETE
135,0.08019129931926727,2025-04-25 17:05:21.324762,2025-04-25 17:05:32.164116,0 days 00:00:10.839354,0.0214234453634219,32,240,512.0,176.0,4,0.005080755475286566,0.6,checkpoints/mlp_Pc_trial_135_best_state.pt,"{'learning_rate': 0.005080755475286566, 'lr_reduce': 0.6}",TPESampler,COMPLETE
136,0.07603562623262405,2025-04-25 17:05:21.914246,2025-04-25 17:05:30.069541,0 days 00:00:08.155295,0.034170072306972055,96,32,416.0,160.0,4,0.0035635625169073,0.6,checkpoints/mlp_Pc_trial_136_best_state.pt,"{'learning_rate': 0.0035635625169073, 'lr_reduce': 0.6}",TPESampler,COMPLETE
137,0.09801134467124939,2025-04-25 17:05:29.737640,2025-04-25 17:05:37.264977,0 days 00:00:07.527337,0.05456232069234519,160,32,416.0,128.0,4,0.0029577392924313712,0.6,checkpoints/mlp_Pc_trial_137_best_state.pt,"{'learning_rate': 0.0029577392924313712, 'lr_reduce': 0.6}",TPESampler,COMPLETE
138,0.09780611097812653,2025-04-25 17:05:30.307655,2025-04-25 17:05:44.369154,0 days 00:00:14.061499,0.18590179956069228,448,416,416.0,192.0,4,0.0009078361018452571,0.6,checkpoints/mlp_Pc_trial_138_best_state.pt,"{'learning_rate': 0.0009078361018452571, 'lr_reduce': 0.6}",TPESampler,COMPLETE
139,0.24713273346424103,2025-04-25 17:05:32.468300,2025-04-25 17:06:14.730730,0 days 00:00:42.262430,0.27098799730498846,272,496,448.0,224.0,4,0.00013692430522030364,0.6,checkpoints/mlp_Pc_trial_139_best_state.pt,"{'learning_rate': 0.00013692430522030364, 'lr_reduce': 0.6}",TPESampler,COMPLETE
140,0.11371142417192459,2025-04-25 17:05:37.525036,2025-04-25 17:05:44.873608,0 days 00:00:07.348572,0.12361660611967076,32,192,432.0,192.0,4,0.001954934667138846,0.6,checkpoints/mlp_Pc_trial_140_best_state.pt,"{'learning_rate': 0.001954934667138846, 'lr_reduce': 0.6}",TPESampler,COMPLETE
141,0.08311022818088531,2025-04-25 17:05:44.587559,2025-04-25 17:05:57.976203,0 days 00:00:13.388644,0.06577747349642629,32,224,400.0,160.0,4,0.002954710218859486,0.6,checkpoints/mlp_Pc_trial_141_best_state.pt,"{'learning_rate': 0.002954710218859486, 'lr_reduce': 0.6}",TPESampler,COMPLETE
142,0.08179962635040283,2025-04-25 17:05:45.113912,2025-04-25 17:05:56.393404,0 days 00:00:11.279492,0.0017068834679795641,464,432,,,2,0.007291103446339282,0.6,checkpoints/mlp_Pc_trial_142_best_state.pt,"{'learning_rate': 0.007291103446339282, 'lr_reduce': 0.6}",TPESampler,COMPLETE
143,0.08228818327188492,2025-04-25 17:05:56.667121,2025-04-25 17:06:07.656437,0 days 00:00:10.989316,0.08346514460125055,80,304,480.0,,3,0.004495569998951856,0.6,checkpoints/mlp_Pc_trial_143_best_state.pt,"{'learning_rate': 0.004495569998951856, 'lr_reduce': 0.6}",TPESampler,COMPLETE
144,0.09871114045381546,2025-04-25 17:05:58.278852,2025-04-25 17:06:11.226115,0 days 00:00:12.947263,0.1345240775352691,192,144,,,2,0.0008586005000202881,0.6,checkpoints/mlp_Pc_trial_144_best_state.pt,"{'learning_rate': 0.0008586005000202881, 'lr_reduce': 0.6}",TPESampler,COMPLETE
145,0.07673421502113342,2025-04-25 17:06:07.905914,2025-04-25 17:06:14.769466,0 days 00:00:06.863552,0.0037951691374609117,96,192,384.0,80.0,4,0.0074096152663875705,0.6,checkpoints/mlp_Pc_trial_145_best_state.pt,"{'learning_rate': 0.0074096152663875705, 'lr_reduce': 0.6}",TPESampler,COMPLETE
146,0.08139578998088837,2025-04-25 17:06:11.506294,2025-04-25 17:06:19.611969,0 days 00:00:08.105675,0.004758145217224966,240,96,400.0,224.0,4,0.0023311315000305475,0.6,checkpoints/mlp_Pc_trial_146_best_state.pt,"{'learning_rate': 0.0023311315000305475, 'lr_reduce': 0.6}",TPESampler,COMPLETE
147,0.09440112859010696,2025-04-25 17:06:14.947469,2025-04-25 17:06:24.821183,0 days 00:00:09.873714,0.29169896718652955,288,208,464.0,128.0,4,0.006647216096527529,0.6,checkpoints/mlp_Pc_trial_147_best_state.pt,"{'learning_rate': 0.006647216096527529, 'lr_reduce': 0.6}",TPESampler,COMPLETE
148,0.08818529546260834,2025-04-25 17:06:14.996196,2025-04-25 17:06:23.950864,0 days 00:00:08.954668,0.031048347118932854,32,112,464.0,,3,0.003222548239618235,0.6,checkpoints/mlp_Pc_trial_148_best_state.pt,"{'learning_rate': 0.003222548239618235, 'lr_reduce': 0.6}",TPESampler,COMPLETE
149,0.07207151502370834,2025-04-25 17:06:19.868822,2025-04-25 17:06:31.441798,0 days 00:00:11.572976,0.12769905669155496,96,112,400.0,448.0,4,0.006693644062539509,0.6,checkpoints/mlp_Pc_trial_149_best_state.pt,"{'learning_rate': 0.006693644062539509, 'lr_reduce': 0.6}",TPESampler,COMPLETE
150,0.06837747246026993,2025-04-25 17:06:24.295179,2025-04-25 17:06:33.801995,0 days 00:00:09.506816,0.01516746111886509,176,400,400.0,48.0,4,0.0017860181230534595,0.6,checkpoints/mlp_Pc_trial_150_best_state.pt,"{'learning_rate': 0.0017860181230534595, 'lr_reduce': 0.6}",TPESampler,COMPLETE
151,0.07852017134428024,2025-04-25 17:06:25.045121,2025-04-25 17:06:31.733849,0 days 00:00:06.688728,0.014434876957444874,112,160,400.0,160.0,4,0.00870629693836607,0.6,checkpoints/mlp_Pc_trial_151_best_state.pt,"{'learning_rate': 0.00870629693836607, 'lr_reduce': 0.6}",TPESampler,COMPLETE
152,0.07188378274440765,2025-04-25 17:06:31.678295,2025-04-25 17:06:42.000094,0 days 00:00:10.321799,0.07256944766282053,64,208,448.0,48.0,4,0.008347831268173097,0.6,checkpoints/mlp_Pc_trial_152_best_state.pt,"{'learning_rate': 0.008347831268173097, 'lr_reduce': 0.6}",TPESampler,COMPLETE
153,0.07256841659545898,2025-04-25 17:06:32.144961,2025-04-25 17:06:38.769689,0 days 00:00:06.624728,0.0020441187460644803,176,48,352.0,304.0,4,0.005793893846213823,0.6,checkpoints/mlp_Pc_trial_153_best_state.pt,"{'learning_rate': 0.005793893846213823, 'lr_reduce': 0.6}",TPESampler,COMPLETE
154,0.07273709028959274,2025-04-25 17:06:34.045036,2025-04-25 17:06:46.125772,0 days 00:00:12.080736,0.01449765619851642,208,416,368.0,32.0,4,0.0017259641743286953,0.6,checkpoints/mlp_Pc_trial_154_best_state.pt,"{'learning_rate': 0.0017259641743286953, 'lr_reduce': 0.6}",TPESampler,COMPLETE
155,0.07929560542106628,2025-04-25 17:06:39.005409,2025-04-25 17:06:48.629500,0 days 00:00:09.624091,0.02399045697046375,112,432,384.0,48.0,4,0.0022980107409102213,0.6,checkpoints/mlp_Pc_trial_155_best_state.pt,"{'learning_rate': 0.0022980107409102213, 'lr_reduce': 0.6}",TPESampler,COMPLETE
156,0.0783839225769043,2025-04-25 17:06:42.198481,2025-04-25 17:06:50.078792,0 days 00:00:07.880311,0.14666125472868732,304,160,320.0,,3,0.004937207803416829,0.6,checkpoints/mlp_Pc_trial_156_best_state.pt,"{'learning_rate': 0.004937207803416829, 'lr_reduce': 0.6}",TPESampler,COMPLETE
157,0.07600106298923492,2025-04-25 17:06:46.355097,2025-04-25 17:06:56.565955,0 days 00:00:10.210858,0.023779560923238664,144,304,400.0,,3,0.0023473954469763023,0.6,checkpoints/mlp_Pc_trial_157_best_state.pt,"{'learning_rate': 0.0023473954469763023, 'lr_reduce': 0.6}",TPESampler,COMPLETE
158,0.07774815708398819,2025-04-25 17:06:48.905081,2025-04-25 17:06:58.444596,0 days 00:00:09.539515,0.01426132053487292,80,48,496.0,32.0,4,0.002755839892406762,0.6,checkpoints/mlp_Pc_trial_158_best_state.pt,"{'learning_rate': 0.002755839892406762, 'lr_reduce': 0.6}",TPESampler,COMPLETE
